# Organism: Escherichia coli K-12 substr. MG1655
# Database: EcoCyc
# Version: 25.1
# Date and time generated: September 13, 2021, 11:35:18
"id"	"common_name"	"synonyms"	"type"	"left_end_pos"	"right_end_pos"	"direction"
"BS0-1062"	null	[]	"dna-binding-site"	1157715	1157736	null
"BS0-1063"	null	[]	"dna-binding-site"	1157749	1157771	null
"BS0-1064"	null	[]	"dna-binding-site"	1157580	1157602	null
"BS0-1065"	null	[]	"dna-binding-site"	2716557	2716570	null
"BS0-1066"	null	[]	"dna-binding-site"	2716610	2716623	null
"BS0-1081"	null	[]	"dna-binding-site"	null	null	null
"BS0-11"	null	[]	"dna-binding-site"	2751727	2751746	null
"BS0-1121"	null	[]	"dna-binding-site"	3493838	3493852	null
"BS0-1122"	null	[]	"dna-binding-site"	963666	963678	null
"BS0-1123"	null	[]	"dna-binding-site"	963586	963598	null
"BS0-1124"	null	[]	"dna-binding-site"	963536	963548	null
"BS0-1125"	null	[]	"dna-binding-site"	963439	963451	null
"BS0-1126"	null	[]	"dna-binding-site"	963423	963435	null
"BS0-1141"	null	[]	"dna-binding-site"	2062046	2062060	null
"BS0-1142"	null	[]	"dna-binding-site"	2062122	2062138	null
"BS0-1143"	null	[]	"dna-binding-site"	1842325	1842339	null
"BS0-1144"	null	[]	"dna-binding-site"	1842276	1842290	null
"BS0-1145"	null	[]	"dna-binding-site"	1842220	1842234	null
"BS0-1146"	null	[]	"dna-binding-site"	1842345	1842359	null
"BS0-1147"	null	[]	"dna-binding-site"	3927031	3927045	null
"BS0-1148"	null	[]	"dna-binding-site"	3927088	3927102	null
"BS0-1149"	null	[]	"dna-binding-site"	3927009	3927023	null
"BS0-1161"	null	[]	"dna-binding-site"	4166289	4166303	null
"BS0-1162"	null	[]	"dna-binding-site"	4166258	4166272	null
"BS0-1163"	null	[]	"dna-binding-site"	4166217	4166231	null
"BS0-1164"	null	[]	"dna-binding-site"	4166277	4166291	null
"BS0-1181"	null	[]	"dna-binding-site"	711573	711592	null
"BS0-1182"	null	[]	"dna-binding-site"	710883	710899	null
"BS0-12"	null	[]	"dna-binding-site"	null	null	null
"BS0-1201"	null	[]	"dna-binding-site"	3059694	3059712	null
"BS0-1202"	null	[]	"dna-binding-site"	4097608	4097629	null
"BS0-1203"	null	[]	"dna-binding-site"	null	null	null
"BS0-1222"	null	[]	"dna-binding-site"	1103859	1103873	null
"BS0-1261"	null	[]	"dna-binding-site"	103511	103524	null
"BS0-1281"	null	[]	"dna-binding-site"	1978500	1978514	null
"BS0-1282"	null	[]	"dna-binding-site"	null	null	null
"BS0-1283"	null	[]	"dna-binding-site"	2001849	2001865	null
"BS0-1284"	null	[]	"dna-binding-site"	2019539	2019555	null
"BS0-13"	null	[]	"dna-binding-site"	2153843	2153858	null
"BS0-1301"	null	[]	"dna-binding-site"	null	null	null
"BS0-1302"	null	[]	"dna-binding-site"	null	null	null
"BS0-1303"	null	[]	"dna-binding-site"	null	null	null
"BS0-1304"	null	[]	"dna-binding-site"	null	null	null
"BS0-1305"	null	[]	"dna-binding-site"	null	null	null
"BS0-1321"	null	[]	"dna-binding-site"	3683569	3683590	null
"BS0-1322"	null	[]	"dna-binding-site"	null	null	null
"BS0-1341"	null	[]	"dna-binding-site"	4382508	4382524	null
"BS0-1342"	null	[]	"dna-binding-site"	3683596	3683612	null
"BS0-1361"	null	[]	"dna-binding-site"	1016509	1016526	null
"BS0-1362"	null	[]	"dna-binding-site"	2441653	2441670	null
"BS0-1381"	null	[]	"dna-binding-site"	null	null	null
"BS0-1382"	null	[]	"dna-binding-site"	null	null	null
"BS0-14"	null	[]	"dna-binding-site"	2196446	2196465	null
"BS0-1421"	null	[]	"dna-binding-site"	656110	656123	null
"BS0-1422"	null	[]	"dna-binding-site"	656140	656153	null
"BS0-1423"	null	[]	"dna-binding-site"	656192	656205	null
"BS0-1424"	null	[]	"dna-binding-site"	656416	656430	null
"BS0-1441"	null	[]	"dna-binding-site"	1671288	1671306	null
"BS0-1461"	null	[]	"dna-binding-site"	1339250	1339268	null
"BS0-1481"	null	[]	"dna-binding-site"	1556546	1556562	null
"BS0-1483"	null	[]	"dna-binding-site"	1556537	1556551	null
"BS0-1501"	null	[]	"dna-binding-site"	2601033	2601050	null
"BS0-1502"	null	[]	"dna-binding-site"	2601034	2601048	null
"BS0-1521"	null	[]	"dna-binding-site"	1367990	1368002	null
"BS0-1522"	null	[]	"dna-binding-site"	1367931	1367947	null
"BS0-1523"	null	[]	"dna-binding-site"	2533502	2533524	null
"BS0-1541"	null	[]	"dna-binding-site"	4466250	4466266	null
"BS0-1542"	null	[]	"dna-binding-site"	4466283	4466299	null
"BS0-1561"	null	[]	"dna-binding-site"	911127	911146	null
"BS0-1562"	null	[]	"dna-binding-site"	911127	911146	null
"BS0-1581"	null	[]	"dna-binding-site"	2349531	2349550	null
"BS0-1582"	null	[]	"dna-binding-site"	2349531	2349550	null
"BS0-1583"	null	[]	"dna-binding-site"	2349531	2349550	null
"BS0-1584"	null	[]	"dna-binding-site"	1011614	1011633	null
"BS0-1585"	null	[]	"dna-binding-site"	485761	485780	null
"BS0-1586"	null	[]	"dna-binding-site"	485761	485780	null
"BS0-1601"	null	[]	"dna-binding-site"	2662215	2662239	null
"BS0-1621"	null	[]	"dna-binding-site"	2791121	2791135	null
"BS0-1642"	null	[]	"dna-binding-site"	3128177	3128189	null
"BS0-1644"	null	[]	"dna-binding-site"	3128180	3128194	null
"BS0-1645"	null	[]	"dna-binding-site"	3128245	3128259	null
"BS0-1661"	null	[]	"dna-binding-site"	3410172	3410194	null
"BS0-1681"	null	[]	"dna-binding-site"	4240264	4240286	null
"BS0-1682"	null	[]	"dna-binding-site"	4240260	4240278	null
"BS0-1683"	null	[]	"dna-binding-site"	4240238	4240256	null
"BS0-17"	null	[]	"dna-binding-site"	2137659	2137673	null
"BS0-1703"	null	[]	"dna-binding-site"	141284	141305	null
"BS0-1704"	null	[]	"dna-binding-site"	141330	141342	null
"BS0-1741"	null	[]	"dna-binding-site"	3667608	3667627	null
"BS0-1742"	null	[]	"dna-binding-site"	3667655	3667674	null
"BS0-1743"	null	[]	"dna-binding-site"	3667676	3667694	null
"BS0-1744"	null	[]	"dna-binding-site"	3667698	3667717	null
"BS0-1745"	null	[]	"dna-binding-site"	null	null	null
"BS0-1746"	null	[]	"dna-binding-site"	3667719	3667738	null
"BS0-1761"	null	[]	"dna-binding-site"	1572080	1572099	null
"BS0-1762"	null	[]	"dna-binding-site"	1572161	1572180	null
"BS0-1764"	null	[]	"dna-binding-site"	null	null	null
"BS0-1765"	null	[]	"dna-binding-site"	222724	222739	null
"BS0-1766"	null	[]	"dna-binding-site"	222732	222747	null
"BS0-1802"	null	[]	"dna-binding-site"	null	null	null
"BS0-1821"	null	[]	"dna-binding-site"	3058618	3058640	null
"BS0-1841"	null	[]	"dna-binding-site"	368454	368468	null
"BS0-1842"	null	[]	"dna-binding-site"	368413	368434	null
"BS0-1843"	null	[]	"dna-binding-site"	null	null	null
"BS0-1882"	null	[]	"dna-binding-site"	4467321	4467337	null
"BS0-19"	null	[]	"dna-binding-site"	2023657	2023671	null
"BS0-1901"	null	[]	"dna-binding-site"	1908817	1908833	null
"BS0-1902"	null	[]	"dna-binding-site"	1190508	1190524	null
"BS0-1921"	null	[]	"dna-binding-site"	1031971	1031977	null
"BS0-1922"	null	[]	"dna-binding-site"	1031987	1031993	null
"BS0-1923"	null	[]	"dna-binding-site"	1031966	1031982	null
"BS0-1924"	null	[]	"dna-binding-site"	1031982	1031998	null
"BS0-1941"	null	[]	"dna-binding-site"	3146413	3146427	null
"BS0-1942"	null	[]	"dna-binding-site"	3146411	3146417	null
"BS0-1943"	null	[]	"dna-binding-site"	3146436	3146442	null
"BS0-1944"	null	[]	"dna-binding-site"	3146340	3146346	null
"BS0-1961"	null	[]	"dna-binding-site"	3911546	3911558	null
"BS0-1981"	null	[]	"dna-binding-site"	841638	841656	null
"BS0-1982"	null	[]	"dna-binding-site"	841637	841655	null
"BS0-1983"	null	[]	"dna-binding-site"	841645	841663	null
"BS0-1984"	null	[]	"dna-binding-site"	841628	841646	null
"BS0-2"	null	[]	"dna-binding-site"	2832362	2832378	null
"BS0-20"	null	[]	"dna-binding-site"	739345	739364	null
"BS0-2001"	null	[]	"dna-binding-site"	3152045	3152063	null
"BS0-2002"	null	[]	"dna-binding-site"	3410156	3410170	null
"BS0-2003"	null	[]	"dna-binding-site"	3410264	3410278	null
"BS0-2004"	null	[]	"dna-binding-site"	3151427	3151445	null
"BS0-2005"	null	[]	"dna-binding-site"	3410126	3410138	null
"BS0-2021"	null	[]	"dna-binding-site"	1161624	1161642	null
"BS0-2041"	null	[]	"dna-binding-site"	2339492	2339506	null
"BS0-2042"	null	[]	"dna-binding-site"	3880205	3880219	null
"BS0-2043"	null	[]	"dna-binding-site"	3880252	3880266	null
"BS0-2061"	null	[]	"dna-binding-site"	2071332	2071348	null
"BS0-2081"	null	[]	"dna-binding-site"	2405466	2405480	null
"BS0-2082"	null	[]	"dna-binding-site"	2405526	2405540	null
"BS0-2083"	null	[]	"dna-binding-site"	2405564	2405578	null
"BS0-2084"	null	[]	"dna-binding-site"	2405230	2405242	null
"BS0-2085"	null	[]	"dna-binding-site"	2405222	2405234	null
"BS0-2101"	null	[]	"dna-binding-site"	2552254	2552266	null
"BS0-2102"	null	[]	"dna-binding-site"	2553206	2553218	null
"BS0-2163"	null	[]	"dna-binding-site"	1453875	1453913	null
"BS0-2181"	null	[]	"dna-binding-site"	1453796	1453817	null
"BS0-2182"	null	[]	"dna-binding-site"	1453744	1453756	null
"BS0-2183"	null	[]	"dna-binding-site"	1453657	1453696	null
"BS0-2185"	null	[]	"dna-binding-site"	454377	454396	null
"BS0-2186"	null	[]	"dna-binding-site"	2718610	2718626	null
"BS0-22"	null	[]	"dna-binding-site"	4348738	4348744	null
"BS0-2201"	null	[]	"dna-binding-site"	3653964	3653984	null
"BS0-2202"	null	[]	"dna-binding-site"	511427	511445	null
"BS0-2203"	null	[]	"dna-binding-site"	137011	137029	null
"BS0-2221"	null	[]	"dna-binding-site"	null	null	null
"BS0-2222"	null	[]	"dna-binding-site"	null	null	null
"BS0-2242"	null	[]	"dna-binding-site"	2810727	2810747	null
"BS0-2263"	null	[]	"dna-binding-site"	3039774	3039794	null
"BS0-2264"	null	[]	"dna-binding-site"	3039764	3039782	null
"BS0-2265"	null	[]	"dna-binding-site"	771162	771175	null
"BS0-23"	null	[]	"dna-binding-site"	2303606	2303622	null
"BS0-2341"	null	[]	"dna-binding-site"	null	null	null
"BS0-2342"	null	[]	"dna-binding-site"	null	null	null
"BS0-2343"	null	[]	"dna-binding-site"	null	null	null
"BS0-2344"	null	[]	"dna-binding-site"	null	null	null
"BS0-2346"	null	[]	"dna-binding-site"	771110	771123	null
"BS0-2347"	null	[]	"dna-binding-site"	null	null	null
"BS0-2348"	null	[]	"dna-binding-site"	null	null	null
"BS0-2349"	null	[]	"dna-binding-site"	3494002	3494016	null
"BS0-2350"	null	[]	"dna-binding-site"	3493893	3493905	null
"BS0-2351"	null	[]	"dna-binding-site"	null	null	null
"BS0-24"	null	[]	"dna-binding-site"	1230728	1230747	null
"BS0-2401"	null	[]	"dna-binding-site"	1330911	1330925	null
"BS0-2402"	null	[]	"dna-binding-site"	1330879	1330893	null
"BS0-2403"	null	[]	"dna-binding-site"	1330844	1330858	null
"BS0-2422"	null	[]	"dna-binding-site"	2313034	2313054	null
"BS0-2425"	null	[]	"dna-binding-site"	2313104	2313118	null
"BS0-2426"	null	[]	"dna-binding-site"	2313134	2313148	null
"BS0-2427"	null	[]	"dna-binding-site"	2313200	2313210	null
"BS0-2428"	null	[]	"dna-binding-site"	2312955	2312974	null
"BS0-2429"	null	[]	"dna-binding-site"	2313036	2313055	null
"BS0-2430"	null	[]	"dna-binding-site"	2313164	2313178	null
"BS0-2441"	null	[]	"dna-binding-site"	1735256	1735268	null
"BS0-2461"	null	[]	"dna-binding-site"	3219279	3219295	null
"BS0-2462"	null	[]	"dna-binding-site"	3219257	3219273	null
"BS0-2481"	null	[]	"dna-binding-site"	3219330	3219344	null
"BS0-2482"	null	[]	"dna-binding-site"	3219196	3219208	null
"BS0-2483"	null	[]	"dna-binding-site"	1832269	1832285	null
"BS0-2484"	null	[]	"dna-binding-site"	1832289	1832305	null
"BS0-2485"	null	[]	"dna-binding-site"	1832311	1832327	null
"BS0-2501"	null	[]	"dna-binding-site"	1832083	1832100	null
"BS0-2502"	null	[]	"dna-binding-site"	1832114	1832131	null
"BS0-2503"	null	[]	"dna-binding-site"	1832135	1832152	null
"BS0-2504"	null	[]	"dna-binding-site"	1832157	1832174	null
"BS0-2521"	null	[]	"dna-binding-site"	null	null	null
"BS0-2541"	null	[]	"dna-binding-site"	4035161	4035175	null
"BS0-2542"	null	[]	"dna-binding-site"	4035141	4035155	null
"BS0-2543"	null	[]	"dna-binding-site"	4035121	4035135	null
"BS0-2544"	null	[]	"dna-binding-site"	4035099	4035113	null
"BS0-2545"	null	[]	"dna-binding-site"	3941439	3941453	null
"BS0-2546"	null	[]	"dna-binding-site"	3941408	3941422	null
"BS0-2547"	null	[]	"dna-binding-site"	3941388	3941402	null
"BS0-2548"	null	[]	"dna-binding-site"	2800586	2800604	null
"BS0-2549"	null	[]	"dna-binding-site"	787618	787636	null
"BS0-2550"	null	[]	"dna-binding-site"	787621	787639	null
"BS0-2551"	null	[]	"dna-binding-site"	3429111	3429125	null
"BS0-2552"	null	[]	"dna-binding-site"	3429131	3429145	null
"BS0-2553"	null	[]	"dna-binding-site"	3429166	3429180	null
"BS0-2554"	null	[]	"dna-binding-site"	3429184	3429198	null
"BS0-2555"	null	[]	"dna-binding-site"	3429214	3429228	null
"BS0-2556"	null	[]	"dna-binding-site"	4207784	4207798	null
"BS0-2557"	null	[]	"dna-binding-site"	4207755	4207769	null
"BS0-2558"	null	[]	"dna-binding-site"	4207739	4207753	null
"BS0-2559"	null	[]	"dna-binding-site"	4207713	4207727	null
"BS0-2560"	null	[]	"dna-binding-site"	4207686	4207700	null
"BS0-2564"	null	[]	"dna-binding-site"	2731512	2731526	null
"BS0-2565"	null	[]	"dna-binding-site"	2731532	2731546	null
"BS0-2566"	null	[]	"dna-binding-site"	2731553	2731567	null
"BS0-2568"	null	[]	"dna-binding-site"	223407	223421	null
"BS0-2569"	null	[]	"dna-binding-site"	223387	223401	null
"BS0-2570"	null	[]	"dna-binding-site"	223344	223358	null
"BS0-2571"	null	[]	"dna-binding-site"	223297	223311	null
"BS0-2572"	null	[]	"dna-binding-site"	3581019	3581037	null
"BS0-2581"	null	[]	"dna-binding-site"	3847253	3847272	null
"BS0-2583"	null	[]	"dna-binding-site"	354819	354833	null
"BS0-2601"	null	[]	"dna-binding-site"	1287756	1287770	null
"BS0-2602"	null	[]	"dna-binding-site"	1287787	1287801	null
"BS0-2641"	null	[]	"dna-binding-site"	null	null	null
"BS0-2642"	null	[]	"dna-binding-site"	null	null	null
"BS0-2643"	null	[]	"dna-binding-site"	null	null	null
"BS0-2661"	null	[]	"dna-binding-site"	2428031	2428047	null
"BS0-2681"	null	[]	"dna-binding-site"	null	null	null
"BS0-2682"	null	[]	"dna-binding-site"	3418838	3418854	null
"BS0-2683"	null	[]	"dna-binding-site"	1563208	1563224	null
"BS0-2701"	null	[]	"dna-binding-site"	1074163	1074179	null
"BS0-2721"	null	[]	"dna-binding-site"	3613602	3613629	null
"BS0-2743"	null	[]	"dna-binding-site"	4287649	4287663	null
"BS0-2744"	null	[]	"dna-binding-site"	4287610	4287622	null
"BS0-2745"	null	[]	"dna-binding-site"	4287450	4287471	null
"BS0-2746"	null	[]	"dna-binding-site"	4287503	4287524	null
"BS0-2747"	null	[]	"dna-binding-site"	4287443	4287457	null
"BS0-2748"	null	[]	"dna-binding-site"	4287482	4287496	null
"BS0-2749"	null	[]	"dna-binding-site"	4287538	4287550	null
"BS0-2750"	null	[]	"dna-binding-site"	4287565	4287577	null
"BS0-2781"	null	[]	"dna-binding-site"	987453	987472	null
"BS0-2801"	null	[]	"dna-binding-site"	null	null	null
"BS0-2821"	null	[]	"dna-binding-site"	3742725	3742746	null
"BS0-2841"	null	[]	"dna-binding-site"	4330319	4330333	null
"BS0-2842"	null	[]	"dna-binding-site"	4330359	4330373	null
"BS0-2843"	null	[]	"dna-binding-site"	4611050	4611062	null
"BS0-2844"	null	[]	"dna-binding-site"	4610997	4611011	null
"BS0-2845"	null	[]	"dna-binding-site"	4610960	4610974	null
"BS0-2846"	null	[]	"dna-binding-site"	4611154	4611175	null
"BS0-2847"	null	[]	"dna-binding-site"	4611130	4611151	null
"BS0-2861"	null	[]	"dna-binding-site"	2911402	2911416	null
"BS0-2862"	null	[]	"dna-binding-site"	1556548	1556561	null
"BS0-2881"	null	[]	"dna-binding-site"	null	null	null
"BS0-2882"	null	[]	"dna-binding-site"	null	null	null
"BS0-2883"	null	[]	"dna-binding-site"	null	null	null
"BS0-2901"	null	[]	"dna-binding-site"	2441672	2441688	null
"BS0-2902"	null	[]	"dna-binding-site"	3086555	3086570	null
"BS0-2921"	null	[]	"dna-binding-site"	3086567	3086582	null
"BS0-2922"	null	[]	"dna-binding-site"	638930	638945	null
"BS0-2923"	null	[]	"dna-binding-site"	638940	638955	null
"BS0-2941"	null	[]	"dna-binding-site"	4128572	4128587	null
"BS0-2942"	null	[]	"dna-binding-site"	4128582	4128597	null
"BS0-2943"	null	[]	"dna-binding-site"	4128580	4128595	null
"BS0-2944"	null	[]	"dna-binding-site"	4128590	4128605	null
"BS0-2961"	null	[]	"dna-binding-site"	4128588	4128603	null
"BS0-2962"	null	[]	"dna-binding-site"	4128598	4128613	null
"BS0-2963"	null	[]	"dna-binding-site"	4132540	4132554	null
"BS0-2964"	null	[]	"dna-binding-site"	4132547	4132562	null
"BS0-2965"	null	[]	"dna-binding-site"	4132545	4132560	null
"BS0-2966"	null	[]	"dna-binding-site"	4132555	4132570	null
"BS0-2967"	null	[]	"dna-binding-site"	102697	102714	null
"BS0-2968"	null	[]	"dna-binding-site"	102843	102860	null
"BS0-3"	null	[]	"dna-binding-site"	4105726	4105740	null
"BS0-30"	null	[]	"dna-binding-site"	3493910	3493916	null
"BS0-3001"	null	[]	"dna-binding-site"	2788848	2788869	null
"BS0-3002"	null	[]	"dna-binding-site"	null	null	null
"BS0-3021"	null	[]	"dna-binding-site"	2665348	2665369	null
"BS0-3022"	null	[]	"dna-binding-site"	null	null	null
"BS0-3041"	null	[]	"dna-binding-site"	null	null	null
"BS0-3061"	null	[]	"dna-binding-site"	null	null	null
"BS0-3081"	null	[]	"dna-binding-site"	2313006	2313018	null
"BS0-31"	null	[]	"dna-binding-site"	1977332	1977346	null
"BS0-3101"	null	[]	"dna-binding-site"	null	null	null
"BS0-3121"	null	[]	"dna-binding-site"	2313034	2313054	null
"BS0-3141"	null	["moeA"]	"dna-binding-site"	866354	866367	null
"BS0-3142"	null	["moeA"]	"dna-binding-site"	866524	866538	null
"BS0-3143"	null	["moeA"]	"dna-binding-site"	866500	866506	null
"BS0-3144"	null	["moeA"]	"dna-binding-site"	866568	866574	null
"BS0-3161"	null	[]	"dna-binding-site"	1263645	1263658	null
"BS0-3162"	null	[]	"dna-binding-site"	null	null	null
"BS0-3181"	null	[]	"dna-binding-site"	null	null	null
"BS0-32"	null	[]	"dna-binding-site"	3493906	3493920	null
"BS0-3201"	null	[]	"dna-binding-site"	1889819	1889835	null
"BS0-3202"	null	[]	"dna-binding-site"	1889905	1889921	null
"BS0-3221"	null	[]	"dna-binding-site"	3039219	3039232	null
"BS0-3222"	null	[]	"dna-binding-site"	3867282	3867298	null
"BS0-3223"	null	[]	"dna-binding-site"	200347	200361	null
"BS0-3242"	null	[]	"dna-binding-site"	4223698	4223714	null
"BS0-3261"	null	[]	"dna-binding-site"	1488178	1488186	null
"BS0-3281"	null	[]	"dna-binding-site"	703798	703820	null
"BS0-33"	null	[]	"dna-binding-site"	4591396	4591410	null
"BS0-3302"	null	[]	"dna-binding-site"	703704	703726	null
"BS0-3303"	null	[]	"dna-binding-site"	703768	703789	null
"BS0-3321"	null	[]	"dna-binding-site"	null	null	null
"BS0-3341"	null	[]	"dna-binding-site"	1292927	1292941	null
"BS0-3342"	null	[]	"dna-binding-site"	1292961	1292975	null
"BS0-3343"	null	[]	"dna-binding-site"	1293069	1293083	null
"BS0-3344"	null	[]	"dna-binding-site"	1293194	1293208	null
"BS0-3346"	null	[]	"dna-binding-site"	1293233	1293247	null
"BS0-3347"	null	[]	"dna-binding-site"	1293125	1293139	null
"BS0-3348"	null	[]	"dna-binding-site"	1293022	1293036	null
"BS0-3349"	null	[]	"dna-binding-site"	1293064	1293078	null
"BS0-3351"	null	[]	"dna-binding-site"	1293133	1293147	null
"BS0-3352"	null	[]	"dna-binding-site"	2832346	2832358	null
"BS0-3353"	null	[]	"dna-binding-site"	595512	595527	null
"BS0-3354"	null	[]	"dna-binding-site"	4058152	4058173	null
"BS0-3355"	null	[]	"dna-binding-site"	4058154	4058175	null
"BS0-3381"	null	[]	"dna-binding-site"	null	null	null
"BS0-3382"	null	[]	"dna-binding-site"	null	null	null
"BS0-3383"	null	[]	"dna-binding-site"	null	null	null
"BS0-3384"	null	[]	"dna-binding-site"	null	null	null
"BS0-3401"	null	[]	"dna-binding-site"	null	null	null
"BS0-3402"	null	[]	"dna-binding-site"	null	null	null
"BS0-3403"	null	[]	"dna-binding-site"	null	null	null
"BS0-3421"	null	[]	"dna-binding-site"	4360278	4360292	null
"BS0-3425"	null	[]	"dna-binding-site"	42121	42135	null
"BS0-3426"	null	[]	"dna-binding-site"	42131	42145	null
"BS0-3427"	null	[]	"dna-binding-site"	42003	42017	null
"BS0-3428"	null	[]	"dna-binding-site"	41981	41995	null
"BS0-3441"	null	[]	"dna-binding-site"	4349124	4349140	null
"BS0-3462"	null	[]	"dna-binding-site"	1165928	1165942	null
"BS0-3463"	null	[]	"dna-binding-site"	1166020	1166034	null
"BS0-3464"	null	[]	"dna-binding-site"	1166036	1166050	null
"BS0-3465"	null	[]	"dna-binding-site"	1166041	1166055	null
"BS0-3466"	null	[]	"dna-binding-site"	1166050	1166064	null
"BS0-3467"	null	[]	"dna-binding-site"	1166052	1166066	null
"BS0-3469"	null	[]	"dna-binding-site"	null	null	null
"BS0-3470"	null	[]	"dna-binding-site"	890826	890845	null
"BS0-3471"	null	[]	"dna-binding-site"	4277412	4277430	null
"BS0-3472"	null	[]	"dna-binding-site"	4100732	4100746	null
"BS0-3473"	null	[]	"dna-binding-site"	4100743	4100757	null
"BS0-3474"	null	[]	"dna-binding-site"	4100715	4100729	null
"BS0-3482"	null	[]	"dna-binding-site"	771297	771311	null
"BS0-3483"	null	[]	"dna-binding-site"	770870	770884	null
"BS0-3484"	null	[]	"dna-binding-site"	770859	770873	null
"BS0-3485"	null	[]	"dna-binding-site"	770848	770862	null
"BS0-3486"	null	[]	"dna-binding-site"	4031035	4031049	null
"BS0-3487"	null	[]	"dna-binding-site"	3128173	3128187	null
"BS0-3488"	null	[]	"dna-binding-site"	3777264	3777278	null
"BS0-3489"	null	[]	"dna-binding-site"	1616963	1616977	null
"BS0-3501"	null	[]	"dna-binding-site"	4466440	4466454	null
"BS0-3502"	null	[]	"dna-binding-site"	1942613	1942635	null
"BS0-3521"	null	[]	"dna-binding-site"	3606387	3606408	null
