Frame ID	Name	Left	Right	Direction	Genes	Promoter	Terminators	Degradation rate (1/min)	Expression rate (a.u./min)
TU0-12881	ykgMO	311596	312029	-	"[""G6167"", ""G0-10434""]"	PM0-9892	"[""TERM_WC-3769""]"	0.10663802777845312	192.55409465340438
TU0-12882	eaeH-insE-1F-1-insEF-1	313581	315679	+	"[""G6169"", ""G6168"", ""G0-10525"", ""EG12161""]"	PM_WC-62	"[""TERM_WC-526""]"	0.14440566261665527	18.10847009212857
TU0-12883	ykgA	315672	316360	-	"[""G6170""]"	PM_WC-596	"[""TERM_WC-3749""]"	0.13329753472306641	15.947717054267667
TU0-12884	ykgIB	316948	317791	-	"[""G6173"", ""G6171""]"	PM_WC-598	"[""TERM_WC-3765""]"	0.11002336199364211	4.682594286449409
TU0-12885	ykgC	317898	319439	-	"[""G6174""]"	PM0-44438	"[""TERM_WC-3757""]"	0.097626363459147228	15.995103389146683
TU0-12886	ykgD	319417	320307	+	"[""G6175""]"	PM0-44441	"[""TERM_WC-3759""]"	0.10193340890587431	23.442645380172973
TU0-12887	ykgEFG	320735	323679	+	"[""G6178"", ""G6177"", ""G6176""]"	PM0-44443	"[""TERM_WC-3761""]"	0.12160476851928864	72.294034884717078
TU0-12888	ykgH	323918	324588	-	"[""G6180""]"	PM_WC-597	"[""TERM_WC-3764""]"	0.081546727124699445	5.2336689468632098
TU0-12889	yahA	331263	332685	+	"[""EG11236""]"	PM0-9569	"[""TERM_WC-2442""]"	0.092419624074659368	149.42404820390928
TU0-12890	yahB	332723	333657	-	"[""G6181""]"	PM_WC-316	"[""TERM_WC-2443""]"	0.083511708501198226	8.404618343560589
TU0-12891	yahC	333747	334292	-	"[""G6182""]"	PM0-44449	"[""TERM_WC-2444""]"	0.099021025794277892	33.146298174376582
TU0-12892	yahDEFG	334504	338969	+	"[""G6186"", ""G6185"", ""G6184"", ""G6183""]"	PM_WC-317	"[""TERM_WC-2445""]"	0.087740149437967777	32.802532268878636
TU0-12893	yahH	339017	339315	+	"[""G0-10550""]"	PM_WC-318	"[""TERM_WC-2447""]"	0.12161736185347703	48.561812588093382
TU0-12894	yahIJ	339389	341733	+	"[""G6189"", ""G6188""]"	PM_WC-319	"[""TERM_WC-2448""]"	0.11552453009332421	22.075582455533326
TU0-12895	yahK	342108	343159	+	"[""G6190""]"	PM_WC-320	"[""TERM_WC-2449""]"	0.12160476851928864	69.616297881922364
TU0-12896	yahL	343400	344217	+	"[""G6191""]"	PM_WC-321	"[""TERM_WC-2450""]"	0.11363068533769595	2.3180659808889974
TU0-12897	yahM	344476	344875	+	"[""G6192""]"	PM0-44450	"[""TERM_WC-2451""]"	0.10663802777845312	9.2092600789472119
TU0-12900	mhpT	374610	375896	+	"[""G6206""]"	PM0-10441	"[""TERM_WC-1295""]"	0.097626363459147228	17.035800423621193
TU0-12901	yaiL	375996	376537	+	"[""G6207""]"	PM_WC-323	"[""TERM_WC-2462""]"	0.17773004629742187	235.59894937186243
TU0-12902	frmRAB	376757	379105	-	"[""G6209"", ""EG50010"", ""G6208""]"	PM_WC-85	"[""TERM_WC-690""]"	0.07936799777403955	78.878297227773714
TU0-12903	yaiXO	379291	380283	-	"[""G6211"", ""G6210""]"	PM_WC-326	"[""TERM_WC-2474""]"	0.072202831308327636	10.40009582165151
TU0-12904	insC-1D-1-insCD-1	380530	381805	+	"[""G6213"", ""G6212"", ""G0-10541""]"	PM_WC-120	"[""TERM_WC-1016""]"	0.18483924814931874	333.76043073256756
TU0-12905	yaiF	381726	382114	-	"[""G6214""]"	PM_WC-322	"[""TERM_WC-2458""]"	0.1474781235233926	266.29821601002732
TU0-12906	yaiP	381961	383209	-	"[""G6215""]"	PM0-44457	"[""TERM_WC-2466""]"	0.11363068533769595	15.683307190308797
TU0-12908	hemB	387975	389085	-	"[""EG10428""]"	PM0-44462	"[""TERM_WC-897""]"	0.20386681781174862	217.44434787801106
TU0-12910	insE-2F-2-insEF-2	390961	392134	-	"[""G6224"", ""G0-10529""]"	PM_WC-125	"[""TERM_WC-1022""]"	0.11179793234837827	201.87122826566588
TU0-12911	yaiU	392239	393644	+	"[""G6225""]"	PM_WC-325	"[""TERM_WC-2472""]"	0.11363068533769595	205.18059266346367
TU0-12912	yaiV	393685	394355	+	"[""G6226""]"	PM0-44465	"[""TERM_WC-2473""]"	0.12161736185347703	1.0118564506209289
TU0-12913	iraP	400543	400872	+	"[""EG11256""]"	PM0-9521	"[""TERM_WC-1073""]"	0.092419624074659368	166.88021536628378
TU0-12914	yaiI	404947	405448	+	"[""G6230""]"	PM0-44469	"[""TERM_WC-2459""]"	0.11950813457930091	78.796493453516263
TU0-12915	yaiE	407372	407687	+	"[""EG12159""]"	PM0-9976	"[""TERM_WC-2457""]"	0.075342084843472323	201.89719843844654
TU0-12916	ykiA	407833	408176	+	"[""G6231""]"	PM_WC-599	"[""TERM_WC-3771""]"	0.1050223000848402	16.081014588990733
TU0-12917	sbcDC	411829	416201	-	"[""EG11094"", ""EG10927""]"	PM0-9646	"[""TERM_WC-2005""]"	0.11748257297626191	37.662563244730045
TU0-12918	brnQ-proY	418712	421585	+	"[""G6233"", ""EG12168""]"	PM0-9977	"[""TERM_WC-231""]"	0.15403270679109896	72.210532943667189
TU0-12919	yajD	429754	430178	+	"[""EG11097""]"	PM0-44474	"[""TERM_WC-2481""]"	0.091203576389466495	128.46388548761914
TU0-12920	yajI	431534	432258	-	"[""EG12874""]"	PM0-44476	"[""TERM_WC-2483""]"	0.12161736185347703	16.561852337206503
TU0-12921	nrdR-ribDE-nusB-thiL-pgpA	432201	436333	+	"[""EG10704"", ""G6234"", ""EG10666"", ""EG11322"", ""EG11321"", ""EG11320""]"	PM0-9643	"[""TERM_WC-1481""]"	0.16906028794145009	106.40316402458986
TU0-12924	panE-yajL	442273	443739	-	"[""G6239"", ""G198""]"	PM_WC-203	"[""TERM_WC-1545""]"	0.17328679513998632	122.61080476924872
TU0-12925	yajR	444524	445911	-	"[""G6241""]"	PM0-9979	"[""TERM_WC-2487""]"	0.073739061761696298	51.456592078546912
TU0-12926	ampG	451292	452910	-	"[""EG12183""]"	PM0-44479	"[""TERM_WC-102""]"	0.12836058899258246	75.735314717403497
TU0-12927	yajG	452811	453391	-	"[""EG12182""]"	PM_WC-327	"[""TERM_WC-2482""]"	0.12161736185347703	565.11939532455165
TU0-12928	tig	454217	455657	+	"[""EG11003""]"	PM0-9980	"[""TERM_WC-2182""]"	0.30136833937388929	2743.2535280851271
TU0-12931	ybaV	462976	463534	+	"[""G6243""]"	PM0-44482	"[""TERM_WC-2505""]"	0.11748257297626191	54.549508284337932
TU0-12932	fadM	463584	464026	+	"[""G6244""]"	PM0-44483	"[""TERM_WC-612""]"	0.096270441744436844	25.59445964217598
TU0-12933	queC	464074	464771	-	"[""G6245""]"	PM_WC-226	"[""TERM_WC-1759""]"	0.16503504299046315	298.00038458264959
TU0-12934	ybaE	464834	466536	-	"[""EG13217""]"	PM_WC-329	"[""TERM_WC-2490""]"	0.12836058899258246	62.999377077559465
TU0-12935	cof	466636	467456	+	"[""G6246""]"	PM_WC-46	"[""TERM_WC-324""]"	0.12161736185347703	69.129740824753398
TU0-12936	ybaO	467576	468067	+	"[""G6247""]"	PM0-10221	"[""TERM_WC-2498""]"	0.16906028794145009	54.106054552781686
TU0-12937	mdlAB	468095	471643	+	"[""EG11622"", ""G6248""]"	PM_WC-165	"[""TERM_WC-1235""]"	0.083511708501198226	26.454003901924558
TU0-12938	ffs	475623	475787	+	"[""EG30027""]"	PM0-44485	"[""TERM_WC-633""]"	0.12161736185347703	1144.638286292555
TU0-12939	ybaA	475896	476251	+	"[""EG11099""]"	PM_WC-328	"[""TERM_WC-2488""]"	0.082517521495231574	22.461269351002034
TU0-12940	ylaB	476289	477841	-	"[""G6252""]"	PM_WC-600	"[""TERM_WC-3772""]"	0.13862943611198905	27.592802963730303
TU0-12941	ylaC	478003	478512	-	"[""G6253""]"	PM0-9983	"[""TERM_WC-3773""]"	0.10663802777845312	183.78850811560838
TU0-12942	maa	478589	479142	-	"[""G58""]"	PM_WC-160	"[""TERM_WC-1201""]"	0.11748257297626191	212.13586699103871
TU0-12943	tomB-hha	479312	480018	-	"[""EG12429"", ""EG10439""]"	PM0-9394	"[""TERM_WC-2197""]"	0.16503504299046315	411.56439020961705
TU0-12944	mscK	485716	489124	+	"[""G6255""]"	PM0-9985	"[""TERM_WC-1380""]"	0.12161736185347703	154.52458762379084
TU0-12945	priC-ybaM	489332	490036	-	"[""EG10765"", ""EG12830""]"	PM_WC-219	"[""TERM_WC-1683""]"	0.10663802777845312	108.41675008179772
TU0-12946	ybaN	489942	490485	+	"[""EG12843""]"	PM0-44490	"[""TERM_WC-2495""]"	0.18240715277893299	126.29506444107761
TU0-12947	apt	490534	491189	+	"[""EG10051""]"	PM0-9608	"[""TERM_WC-117""]"	0.20386681781174862	696.34788959958973
TU0-12948	dnaX	491280	493249	+	"[""EG10245""]"	PM0-9522	"[""TERM_WC-499""]"	0.2772588722239781	289.27527174616529
TU0-12951	hemH	497255	498243	+	"[""EG10431""]"	PM0-9365	"[""TERM_WC-900""]"	0.14440566261665527	78.340071969535487
TU0-12952	ybaL	500784	502519	-	"[""EG12623""]"	PM0-9986	"[""TERM_WC-2492""]"	0.15403270679109896	94.341952255412281
TU0-12953	fsr	502698	504076	-	"[""G6256""]"	PM0-44494	"[""TERM_WC-702""]"	0.12836058899258246	51.937261518178715
TU0-12955	cueR	513198	513626	+	"[""G6263""]"	PM0-44503	"[""TERM_WC-376""]"	0.23104906018664842	154.5995471520902
TU0-12956	qmcA-ybbJ	513623	515047	-	"[""G6265"", ""G6264""]"	PM0-36228	"[""TERM_WC-1754""]"	0.084530143970725044	31.526362495321607
TU0-12957	ybbLM	515127	516588	+	"[""G6267"", ""G6266""]"	PM0-36229	"[""TERM_WC-2512""]"	0.13459168554562043	47.085555271279858
TU0-12959	ybbAP	518957	522056	+	"[""G6270"", ""EG11657""]"	PM_WC-332	"[""TERM_WC-2508""]"	0.096270441744436858	44.296918359867732
TU0-12960	rhsD-ybbC-ylbH-ybbD	522290	528126	+	"[""EG11770"", ""G6271"", ""EG11769"", ""EG10849""]"	PM0-44507	"[""TERM_WC-1848""]"	0.12602676010180824	16.880864426436876
TU0-12961	ylbG	528867	529240	-	"[""G6273""]"	PM_WC-601	"[""TERM_WC-3774""]"	0.13329753472306641	240.69261831675544
TU0-12962	fdrA-ylbE_1E_2F-ybcF	545730	550557	+	"[""EG12384"", ""G6289"", ""G6288"", ""G0-10554"", ""G6287""]"	PM0-44511	"[""TERM_WC-620""]"	0.10307021272266845	26.685908776026089
TU0-12963	ppiB-lpxH	552439	553660	-	"[""EG10758"", ""EG12666""]"	PM_WC-215	"[""TERM_WC-1661""]"	0.19804205158855578	1101.5990098587622
TU0-12964	ybcI	555253	555855	-	"[""EG12708""]"	PM0-44512	"[""TERM_WC-2521""]"	0.11363068533769595	9.7540580293878207
TU0-12965	folD-ybcJ	555882	557004	-	"[""EG10328"", ""EG12879""]"	PM0-9988	"[""TERM_WC-679""]"	0.21660849392498288	52.635864023770843
TU0-12966	sfmA	557285	557979	+	"[""G6290""]"	PM0-44517	"[""TERM_WC-2044""]"	0.11179793234837827	2.3880038349613599
TU0-12967	sfmCD	558030	561525	+	"[""G6292"", ""G6291""]"	PM0-44519	"[""TERM_WC-2045""]"	0.075342084843472323	3.30676410378
TU0-12968	sfmHF	561565	563070	+	"[""EG12388"", ""G6293""]"	PM_WC-263	"[""TERM_WC-2047""]"	0.11363068533769595	20.447841826518388
TU0-12969	ybcC	565319	565584	-	"[""G6295""]"	PM_WC-333	"[""TERM_WC-2518""]"	0.091203576389466495	164.68442305883269
TU0-12970	ybcD	565674	565912	+	"[""G0-10555""]"	PM_WC-334	"[""TERM_WC-2519""]"	0.12161736185347703	219.60197026977914
TU0-12971	insE-3F-3-insEF-3	566056	567229	+	"[""G6296"", ""G0-10530""]"	PM_WC-126	"[""TERM_WC-1023""]"	0.086643397569993161	156.45020190589105
TU0-12972	renD-emrE	567285	567872	+	"[""EG10629"", ""G6298""]"	PM_WC-235	"[""TERM_WC-1812""]"	0.17328679513998632	50.416060178027628
TU0-12973	ybcK	568010	569653	+	"[""G6300""]"	PM0-44523	"[""TERM_WC-2527""]"	0.11950813457930091	215.79338193916007
TU0-12974	ybcLM	570070	571476	+	"[""G6302"", ""G6301""]"	PM0-44526	"[""TERM_WC-2530""]"	0.14145860827753984	23.869725560752073
TU0-12975	ybcN-ninE-ybcO-rusA-ylcG	571542	573095	+	"[""G0-10435"", ""G6306"", ""G6305"", ""G6304"", ""G6303""]"	PM0-44528	"[""TERM_WC-2532""]"	0.12718296891008171	26.051311465081742
TU0-12976	ybcQ	572997	573564	+	"[""G6307""]"	PM0-44530	"[""TERM_WC-2533""]"	0.10663802777845312	192.55409465340438
TU0-12978	rzoD	577550	577734	+	"[""G0-10436""]"	PM_WC-254	"[""TERM_WC-1996""]"	0.12161736185347703	219.60197026977914
TU0-12979	ybcV	578405	578817	-	"[""G6313""]"	PM_WC-335	"[""TERM_WC-2534""]"	0.094951668569855527	171.45227606125047
TU0-12980	ybcW	579028	579311	+	"[""G6314""]"	PM0-44532	"[""TERM_WC-2535""]"	0.14440566261665527	260.75033650981845
TU0-12981	nohB	580057	580604	+	"[""EG11635""]"	PM_WC-196	"[""TERM_WC-1473""]"	0.075342084843472323	136.04365383120961
TU0-12982	tfaD	580757	581322	+	"[""G6315""]"	PM_WC-276	"[""TERM_WC-2163""]"	0.10663802777845312	0.75926275778258612
TU0-12983	tfaX	582098	582285	+	"[""G6317""]"	PM_WC-278	"[""TERM_WC-2168""]"	0.16503504299046315	298.00038458264959
TU0-12985	ybdG	602637	603886	-	"[""G6323""]"	PM_WC-337	"[""TERM_WC-2540""]"	0.10045611312462975	25.035672512920222
TU0-12987	ybdF	604739	605276	-	"[""G6324""]"	PM0-44535	"[""TERM_WC-2539""]"	0.12602676010180824	80.331977424094603
TU0-12988	ybdJ	605172	605628	-	"[""G6325""]"	PM0-44536	"[""TERM_WC-2546""]"	0.1474781235233926	34.978861337278261
TU0-12989	ybdK	605486	606784	-	"[""G6326""]"	PM0-44540	"[""TERM_WC-2547""]"	0.15753345012726028	58.923811685600441
TU0-12990	insL-2	607279	608402	+	"[""G6327""]"	PM0-44541	"[""TERM_WC-1054""]"	0.21660849392498288	391.12550476472762
TU0-12991	ybdD	631214	631604	+	"[""G0-10438""]"	PM0-44544	"[""TERM_WC-2538""]"	0.12161736185347703	219.60197026977914
TU0-12992	ybdM	633968	634778	-	"[""G6330""]"	PM0-44548	"[""TERM_WC-2549""]"	0.10663802777845312	16.313485489547755
TU0-12993	ybdN	634570	635909	-	"[""G6331""]"	PM0-10368	"[""TERM_WC-2550""]"	0.11179793234837827	20.890561638617964
TU0-12994	ybdO	635937	636841	-	"[""G6332""]"	PM_WC-338	"[""TERM_WC-2551""]"	0.12161736185347703	4.2055283728932356
TU0-12995	dsbG	637048	638023	-	"[""G6333""]"	PM0-10406	"[""TERM_WC-508""]"	0.16503504299046315	81.177436946149015
TU0-12996	rnk	642778	643278	-	"[""G6337""]"	PM0-44550	"[""TERM_WC-1895""]"	0.19254088348887369	137.81306276599622
TU0-12997	rna	643418	644257	-	"[""EG10856""]"	PM0-9991	"[""TERM_WC-1885""]"	0.12836058899258246	124.36087303957358
TU0-12998	citT	644338	645855	-	"[""G6338""]"	PM0-44552	"[""TERM_WC-297""]"	0.16906028794145009	305.26868664564108
TU0-12999	citCDEFXG	645852	651175	-	"[""G6344"", ""G6343"", ""G6342"", ""G6341"", ""G6340"", ""G6339""]"	PM0-9889	"[""TERM_WC-295""]"	0.10168418296722914	23.763254612164893
TU0-13000	dpiBA	651207	653767	+	"[""G6346"", ""G6345""]"	PM0-10380	"[""TERM_WC-501""]"	0.12718296891008171	38.635642295504624
TU0-13001	cspE	656473	656726	+	"[""EG12179""]"	PM0-9885	"[""TERM_WC-354""]"	0.12377628224284738	109.07908648933167
TU0-13002	ybeM_1M_2	657254	658043	+	"[""G6348"", ""EG12208""]"	PM_WC-340	"[""TERM_WC-2560""]"	0.10045611312462975	181.39153844161279
TU0-13003	tatE	658094	658375	+	"[""EG11305""]"	PM0-44556	"[""TERM_WC-2147""]"	0.11179793234837827	270.77459214777213
TU0-13004	lipA	658472	659524	-	"[""EG11306""]"	PM0-9992	"[""TERM_WC-1152""]"	0.11950813457930091	105.52568283352271
TU0-13005	ybeF	659646	660683	-	"[""EG11594""]"	PM0-44557	"[""TERM_WC-2556""]"	0.077016353395549478	12.18706776131175
TU0-13006	lipB	660858	661624	-	"[""EG11591""]"	PM0-44561	"[""TERM_WC-1153""]"	0.16119701873487099	91.901644321124664
TU0-13007	ybeD	661600	661865	-	"[""EG11592""]"	PM_WC-339	"[""TERM_WC-2553""]"	0.19804205158855578	285.67962025752348
TU0-13008	dacA	661973	663190	-	"[""EG10201""]"	PM0-44563	"[""TERM_WC-413""]"	0.21004460016968041	729.66553474544583
TU0-13009	rsfS-rlmH-mrdAB-rlpA	663323	668295	-	"[""EG11255"", ""EG11254"", ""EG10606"", ""EG10607"", ""EG10854""]"	PM0-9993	"[""TERM_WC-1953""]"	0.16803568013574433	260.62446012840707
TU0-13010	leuS-lptE-holA-nadD-cobC	668517	674006	-	"[""EG10532"", ""EG10855"", ""EG11412"", ""G6350"", ""G6349""]"	PM_WC-152	"[""TERM_WC-1141""]"	0.28881132523331055	68.789081444069922
TU0-13011	ybeR-djlB	675813	678067	+	"[""G6353"", ""G6352""]"	PM0-44575	"[""TERM_WC-2567""]"	0.079672089719533948	5.5308364683300466
TU0-13012	ybeU-djlC	678685	680888	+	"[""G6356"", ""G6355""]"	PM0-44579	"[""TERM_WC-2572""]"	0.077881705680892727	12.887085839017319
TU0-13013	hscC	680944	682705	-	"[""G6357""]"	PM0-44581	"[""TERM_WC-942""]"	0.099021025794277892	8.5752208337844653
TU0-13014	rihA	682698	683825	-	"[""G6358""]"	PM0-44583	"[""TERM_WC-1856""]"	0.15753345012726028	73.848530750657076
TU0-13015	insH-3	687218	688428	-	"[""G6360""]"	PM0-44584	"[""TERM_WC-1036""]"	0.047152869425846622	85.142967023614176
TU0-13016	ybeX-lnt	688564	691007	-	"[""G6361"", ""EG10168""]"	PM_WC-341	"[""TERM_WC-2573""]"	0.34657359027997264	444.64698485739933
TU0-13017	ybeZY	691095	692640	-	"[""G6363"", ""G6362""]"	PM_WC-342	"[""TERM_WC-2574""]"	0.17328679513998632	442.36826350130849
TU0-13018	miaB	692752	694178	-	"[""G6364""]"	PM_WC-175	"[""TERM_WC-1298""]"	0.12377628224284738	223.50028843698723
TU0-13021	ybfMN	707459	709341	+	"[""G6371"", ""G6370""]"	PM0-10382	"[""TERM_WC-2583""]"	0.14145860827753984	19.860788602166593
TU0-13022	ybfN	709013	709341	+	"[""G6371""]"	PM_WC-345	"[""TERM_WC-2584""]"	0.14145860827753984	19.860788602166593
TU0-13023	ybfF	711259	712069	-	"[""EG11776""]"	PM0-44588	"[""TERM_WC-2580""]"	0.23104906018664842	93.921442965872586
TU0-13024	ybfP	714635	715131	+	"[""G6374""]"	PM_WC-347	"[""TERM_WC-2586""]"	0.11552453009332421	3.8908661735431593
TU0-13025	ybfA	728260	728565	+	"[""EG11521""]"	PM0-44591	"[""TERM_WC-2576""]"	0.10830424696249144	98.55903082080647
TU0-13026	rhsC-ybfB	728602	733327	+	"[""EG11522"", ""EG10848""]"	PM0-44593	"[""TERM_WC-1847""]"	0.083511708501198226	4.1672342542097907
TU0-13027	ybfOC	733443	735444	+	"[""EG11523"", ""G6376""]"	PM_WC-346	"[""TERM_WC-2585""]"	0.11270685862763337	18.804012293434351
TU0-13028	ybfQ	735668	735924	+	"[""G0-10440""]"	PM_WC-348	"[""TERM_WC-2587""]"	0.12161736185347703	219.60197026977914
TU0-13029	ybfL	736123	737186	+	"[""G6377""]"	PM_WC-344	"[""TERM_WC-2582""]"	0.092419624074659368	166.88021536628378
TU0-13030	ybfD	737315	738078	+	"[""EG11524""]"	PM_WC-343	"[""TERM_WC-2578""]"	0.1307824868981029	12.91607840605664
TU0-13031	abrB	745944	746992	-	"[""G6384""]"	PM_WC-3	"[""TERM_WC-12""]"	0.11179793234837827	32.206748350920812
TU0-13032	ybgQPO	747142	751392	-	"[""G6387"", ""G6386"", ""G6385""]"	PM_WC-349	"[""TERM_WC-2597""]"	0.094305738851693244	7.3049225314521573
TU0-13033	ybgD	751450	752181	-	"[""EG12359""]"	PM0-44599	"[""TERM_WC-2592""]"	0.10193340890587431	2.3933964411099287
TU0-13034	valZ-lysY	780291	780447	+	"[""G6390"", ""G6389""]"	PM_WC-295	"[""TERM_WC-2325""]"	0.12161736185347703	4387.161470474166
TU0-13035	lysZ	780592	780669	+	"[""G6391""]"	PM_WC-159	"[""TERM_WC-1200""]"	0.12161736185347703	219.60197026977914
TU0-13036	lysQ	780800	780877	+	"[""G6392""]"	PM_WC-158	"[""TERM_WC-1195""]"	0.12161736185347703	5560.637665609418
TU0-13037	nadA-pnuC	781284	783110	+	"[""EG11700"", ""EG10630""]"	PM0-9995	"[""TERM_WC-1416""]"	0.22004672398728423	344.28730481774483
TU0-13038	zitB	783103	784071	-	"[""G6393""]"	PM0-44606	"[""TERM_WC-4061""]"	0.21660849392498288	391.12550476472762
TU0-13039	ybgS	784158	784562	-	"[""G6394""]"	PM0-44608	"[""TERM_WC-2599""]"	0.063013380050904122	113.78196502246622
TU0-13040	modEF	791537	793867	-	"[""G6395"", ""EG11677""]"	PM_WC-182	"[""TERM_WC-1344""]"	0.15403270679109896	63.755677667903761
TU0-13041	acrZ	793974	794147	+	"[""G6396""]"	PM0-46235	"[""TERM_WC-34""]"	0.12161736185347703	219.60197026977914
TU0-13042	ybhH	799917	801036	+	"[""G6399""]"	PM0-44619	"[""TERM_WC-2611""]"	0.11950813457930091	12.273485421294204
TU0-13043	ybhI	801110	802545	+	"[""G6400""]"	PM_WC-350	"[""TERM_WC-2613""]"	0.12161736185347703	7.2970417112086219
TU0-13044	ybhJ	802726	804989	+	"[""G6401""]"	PM_WC-351	"[""TERM_WC-2614""]"	0.12161736185347703	50.87740715778358
TU0-13045	ybhC	805219	806544	-	"[""EG12875""]"	PM0-9874	"[""TERM_WC-2608""]"	0.10830424696249144	318.43181474923881
TU0-13046	ybhB	806654	807258	-	"[""EG11238""]"	PM0-44621	"[""TERM_WC-2607""]"	0.12836058899258246	88.979560289658167
TU0-13047	ybhL	819107	819813	+	"[""G6403""]"	PM_WC-352	"[""TERM_WC-2616""]"	0.13862943611198905	172.61582866920429
TU0-13048	ybhM	820001	820731	+	"[""G6404""]"	PM0-44623	"[""TERM_WC-2617""]"	0.12161736185347703	10.361799229916242
TU0-13049	ybhP-clsB-ybhN	820763	823720	-	"[""G6407"", ""G6406"", ""G6405""]"	PM_WC-353	"[""TERM_WC-2619""]"	0.12160476851928866	10.569886479696573
TU0-13050	ybiH-ybhGFSR	824223	829866	-	"[""EG12406"", ""G6412"", ""G6411"", ""G6410"", ""G6409""]"	PM_WC-356	"[""TERM_WC-2624""]"	0.13752920249205264	57.351327789615851
TU0-13051	ybiC	835574	836661	+	"[""EG11581""]"	PM_WC-355	"[""TERM_WC-2623""]"	0.18240715277893299	486.96872763086168
TU0-13052	ybiJ	836886	837148	-	"[""EG12422""]"	PM_WC-357	"[""TERM_WC-2626""]"	0.18240715277893299	169.55839293718495
TU0-13053	ybiI	837411	837707	-	"[""EG12421""]"	PM0-44627	"[""TERM_WC-2625""]"	0.23104906018664842	74.23606303797014
TU0-13054	ybiX	837751	838497	-	"[""G6413""]"	PM0-44628	"[""TERM_WC-2638""]"	0.12161736185347703	37.723273299711508
TU0-13056	mcbA	841017	841376	-	"[""G6415""]"	PM0-44629	"[""TERM_WC-1222""]"	0.082517521495231574	149.00019229132479
TU0-13057	ybiO	842476	844732	-	"[""G6417""]"	PM0-44632	"[""TERM_WC-2629""]"	0.12161736185347703	34.999044394193618
TU0-13058	rhtA	848431	849527	-	"[""EG12134""]"	PM0-44634	"[""TERM_WC-1850""]"	0.13591121187449909	245.41208142100558
TU0-13059	mntR-ybiR	852321	853990	+	"[""G6421"", ""G6420""]"	PM0-36230	"[""TERM_WC-1334""]"	0.10915703630865281	78.304891566375176
TU0-13060	ybiU	857017	858323	-	"[""G6424""]"	PM0-44640	"[""TERM_WC-2633""]"	0.12161736185347703	48.114260696472584
TU0-13061	ybiV	858434	859311	-	"[""G6425""]"	PM0-44643	"[""TERM_WC-2636""]"	0.12602676010180824	141.44991500306753
TU0-13062	ybiYW	859395	862761	-	"[""G6427"", ""G6426""]"	PM_WC-358	"[""TERM_WC-2639""]"	0.16503504299046315	11.651474035126698
TU0-13063	iaaA-gsiABCD	865760	872026	+	"[""G6432"", ""G6431"", ""G6430"", ""G6429"", ""EG12407""]"	PM0-9997	"[""TERM_WC-975""]"	0.1863298872472971	336.45204710944307
TU0-13064	yliEF	872192	875888	+	"[""G6434"", ""G6433""]"	PM0-44646	"[""TERM_WC-3775""]"	0.039836044859766974	16.504870106298654
TU0-13065	bssR	877469	877856	+	"[""G6436""]"	PM0-44647	"[""TERM_WC-233""]"	0.086643397569993161	10.476919634163574
TU0-13066	yliI	877965	879082	+	"[""G6437""]"	PM_WC-602	"[""TERM_WC-3776""]"	0.14145860827753984	107.5368340125858
TU0-13067	deoR	881197	881957	-	"[""EG10223""]"	PM0-9763	"[""TERM_WC-453""]"	0.11950813457930091	78.722398410077091
TU0-13068	ybjH	884167	884453	-	"[""G6441""]"	PM_WC-360	"[""TERM_WC-2645""]"	0.17773004629742187	64.864357696707074
TU0-13069	ybjJI	884537	886562	-	"[""G6443"", ""G6442""]"	PM_WC-361	"[""TERM_WC-2646""]"	0.13725686743761289	64.197782037920305
TU0-13070	rybB	887198	887280	-	"[""G0-8880""]"	PM0-9587	"[""TERM_WC-1986""]"	0.12161736185347703	219.60197026977914
TU0-13071	ybjL	887355	889164	-	"[""G6445""]"	PM0-44648	"[""TERM_WC-2648""]"	0.22359586469675655	108.13543208464539
TU0-13072	ybjO-rlmC	897075	898870	+	"[""G6449"", ""G6448""]"	PM0-44652	"[""TERM_WC-2654""]"	0.15068416968694465	68.302120435698271
TU0-13073	ybjQ-amiD	903740	904968	+	"[""G6452"", ""G6451""]"	PM0-10000	"[""TERM_WC-2656""]"	0.15403270679109896	81.227607599218103
TU0-13074	ybjS	904961	906121	-	"[""G6453""]"	PM0-44654	"[""TERM_WC-2657""]"	0.18733707582701223	338.27070682354821
TU0-13075	poxB-ltaE-ybjT	906073	910272	-	"[""EG10754"", ""G6455"", ""G6454""]"	PM_WC-214	"[""TERM_WC-1650""]"	0.22602625453041697	164.78670112794578
TU0-13076	ybjE	913179	914124	-	"[""G6458""]"	PM0-44656	"[""TERM_WC-2642""]"	0.12377628224284738	49.322372948129825
TU0-13077	aat	925949	926683	-	"[""EG11112""]"	PM0-44662	"[""TERM_WC-10""]"	0.13329753472306641	47.435260706550409
TU0-13078	trxB	930306	931301	-	"[""EG11032""]"	PM0-10003	"[""TERM_WC-2242""]"	0.17773004629742187	398.49564600530152
TU0-13079	lolA-rarA	936551	938562	+	"[""EG12690"", ""G6465""]"	PM0-46189	"[""TERM_WC-1163""]"	0.22359586469675655	313.10128933486817
TU0-13080	serS	938588	939945	+	"[""EG10947""]"	PM0-10004	"[""TERM_WC-2031""]"	0.26659506944613282	510.66818742545627
TU0-13081	ycaD	944942	946244	+	"[""EG11242""]"	PM0-44664	"[""TERM_WC-2660""]"	0.12836058899258246	79.267798126479363
TU0-13082	ycaM	946343	947884	+	"[""G6466""]"	PM0-44666	"[""TERM_WC-2675""]"	0.096270441744436844	173.83355767321228
