Frame ID	Name	Gene	Location	Modified form	Comments
BETAGALACTOSID-MONOMER	&beta;-galactosidase monomer	EG10527	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
BETT-MONOMER	choline:H+ symporter	EG10112	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
BGLF-MONOMER	BglF	EG10115	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
BIOTIN-CARBOXYL-MONOMER	AccC	EG10276	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
BIOTIN-SYN-MONOMER	biotin synthase monomer	EG10118	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
BIOTINLIG-MONOMER	bifunctional biotin-[acetyl-CoA-carboxylase] ligase and transcriptional repressor	EG10123	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
BRANCHED-CHAINAMINOTRANSFER-MONOMER	IlvE	EG10497	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
BRNQ-MONOMER	branched chain amino acid transporter BrnQ	EG12168	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
BTUC-MONOMER	vitamin B12 ABC transporter - membrane subunit	EG10127	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
BTUD-MONOMER	vitamin B12 ABC transporter - ATP binding subunit	EG10128	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
BTUE-MONOMER	thioredoxin/glutathione peroxidase	EG10129	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CADB-MONOMER	cadaverine:H+ symporter / lysine:cadaverine antiporter	EG10132	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CAIC-MONOMER	carnitine-CoA ligase	EG11558	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CAIE-MONOMER	predicted acyl transferase	EG12608	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CAIT-MONOMER	CaiT	EG11561	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CARBODEHYDRAT-MONOMER	carbonic anhydrase monomer	EG10176	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CARBOXYL-TRANSFERASE-ALPHA-MONOMER	acetyl-CoA carboxyltransferase, &alpha; subunit	EG11647	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
CARBOXYL-TRANSFERASE-BETA-MONOMER	acetyl-CoA carboxyltransferase, &beta; subunit	EG10217	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
CARBPSYN-LARGE	CarB	EG10135	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CARBPSYN-SMALL	CarA	EG10134	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
CARDIOLIPSYN-MONOMER	cardiolipin synthase 1	EG11608	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CARNDEHYDRA-MONOMER	CaiB monomer	EG11559	"[""CCO-CYTOSOL""]"	[]	Localization generated from unambiguous Ecocyc data.
CARNRACE-MONOMER	crotonobetainyl-CoA hydratase	EG11557	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CCMA-MONOMER	protoheme IX ABC transporter - ATP binding subunit	EG12059	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CCMB-MONOMER	protoheme IX ABC transporter - membrane subunit CcmB	EG12058	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CCMC-MONOMER	protoheme IX ABC transporter - membrane subunit CcmC	EG12057	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CCME-MONOMER	membrane anchored periplasmic heme chaperone CcmE	EG12055	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CDPDIGLYPYPHOSPHA-MONOMER	CDP-diglyceride hydrolase / CDP-diacylglycerol pyrophosphatase	EG10138	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CDPDIGLYSYN-MONOMER	CDP-diglyceride synthetase	EG10139	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CELA-MONOMER	chitobiose / cellobiose PTS permease - ChbB subunit	EG10140	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CELB-MONOMER	chitobiose / cellobiose PTS permease - ChbC subunit	EG10141	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CELC-MONOMER	chitobiose / cellobiose PTS permease - ChbA subunit	EG10142	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CFA-MONOMER	cyclopropane fatty acyl phospholipid synthase	EG11531	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CHAA-MONOMER	Na+ / K+:H+ antiporter ChaA	EG11753	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CHAINF-MONOMER	ArgF	EG10067	"[""CCO-CYTOSOL""]"	[]	Localization generated from unambiguous Ecocyc data.
CHAINI-MONOMER	ArgI	EG10069	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CHD-MONOMER	choline dehydrogenase	EG10109	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CHEA-SMALL	CheA(S)	EG10146	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CHEB-MONOMER	CheB	EG10147	"[""CCO-CYTOSOL""]"	"[""PHOSPHO-CHEB""]"	Location information from Han 2011.
CHER-MONOMER	chemotaxis protein methyltransferase	EG10148	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CHEW-MONOMER	CheW	EG10149	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CHEY-MONOMER	chemotaxis regulator transmitting signal to flagellar motor component	EG10150	"[""CCO-CYTOSOL""]"	"[""MONOMER0-4170"", ""PHOSPHO-CHEY""]"	Location information from Han 2011.
CHEZ-MONOMER	CheZ	EG10151	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CHORISMUTPREPHENDEHYDRAT-MONOMER	PheA	EG10707	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CHORISMUTPREPHENDEHYDROG-MONOMER	TyrA	EG11039	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CHORPYRLY-MONOMER	chorismate lyase	EG11369	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CITC-MONOMER	citrate lyase synthetase	G6344	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CITRYLY-MONOMER	citrate lyase, citryl-ACP lyase &beta; subunit	G6342	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CITSYN-MONOMER	citrate synthase monomer	EG10402	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
CITTRANS-MONOMER	citrate lyase, citrate-ACP transferase &alpha; subunit	G6341	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CMPKI-MONOMER	(d)CMP kinase	EG11265	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
CMR-MONOMER	multidrug efflux transporter MdfA	G6440	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CMTA-MONOMER	mannitol PTS permease (cryptic) - CmtA subunit	EG11792	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CMTB-MONOMER	mannitol PTS permease (cryptic) - CmtB subunit	EG11791	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
COBALADENOSYLTRANS-MONOMER	cobinamide adenosyltransferase / cobalamin adenosyltransferase	EG10130	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
COBS-MONOMER	cobalamin 5'-phosphate synthase / cobalamin synthase	EG12150	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
COBU-MONOMER	CobU	EG13238	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CODB-MONOMER	cytosine transporter	EG11327	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
COPROGENOXI-MONOMER	coproporphyrinogen III oxidase	EG12189	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CORA-MONOMER	Ni2+ / Co2+ / Mg2+ transporter	EG11463	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CPDB-MONOMER	2',3'-cyclic AMP 3'-nucleohydrolase [multifunctional]	EG10160	"[""CCO-PERI-BAC""]"	[]	Location information from Han 2011.
CPM-KDOSYNTH-MONOMER	3-deoxy-D-manno-octulosonate cytidylyltransferase	EG10519	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CPXA-MONOMER	CpxA sensory histidine kinase	EG10163	"[""CCO-PM-BAC-NEG""]"	"[""PHOSPHO-CPXA""]"	Location information from Han 2011.
CPXR-MONOMER	CpxR transcriptional dual regulator	EG10020	"[""CCO-CYTOSOL""]"	"[""PHOSPHO-CPXR""]"	Location information from Han 2011.
CREB-MONOMER	CreB transcriptional regulator	EG11218	"[""CCO-CYTOSOL""]"	"[""PHOSPHO-CREB""]"	Location information from Han 2011.
CREC-MONOMER	CreC	EG10730	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CROBETREDUCT-MONOMER	crotonobetainyl-CoA reductase	EG11560	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CRR-MONOMER	Crr	EG10165	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
CTPSYN-MONOMER	PyrG	EG10810	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
CYANLY-MONOMER	cyanase monomer	EG10175	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CYCA-MONOMER	serine / alanine / glycine / cycloserine:H+symporter	EG12504	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CYCLASE-MONOMER	imidazole glycerol phosphate synthase, HisF subunit	EG10448	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
CYDA-MONOMER	cytochrome bd-I terminal oxidase subunit I	EG10173	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CYDB-MONOMER	cytochrome bd-I terminal oxidase subunit II	EG10174	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CYDC-MONOMER	glutathione / L-cysteine efflux transporter - CydC subunit	EG10012	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CYDD-MONOMER	glutathione / L-cysteine efflux transporter - CydD subunit	EG11405	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CYNX-MONOMER	cyanate transporter	EG10177	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CYOA-MONOMER	cytochrome bo terminal oxidase subunit II	EG10178	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CYOB-MONOMER	cytochrome bo terminal oxidase subunit I	EG10179	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CYOC-MONOMER	cytochrome bo terminal oxidase subunit III	EG10180	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CYOD-MONOMER	cytochrome bo terminal oxidase subunit IV	EG10181	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CYSA-MONOMER	sulfate / thiosulfate ABC transporter - ATP binding subunit	EG10183	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CYSD-MONOMER	CysD	EG10186	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CYSN-MONOMER	CysN	EG10194	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CYSP-MONOMER	sulfate / thiosulfate ABC transporter - periplasmic binding protein CysP	EG10195	"[""CCO-PERI-BAC""]"	[]	Location information from Han 2011.
CYSS-MONOMER	cysteinyl-tRNA synthetase	EG10196	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CYST-MONOMER	sulfate / thiosulfate ABC transporter - membrane subunit	EG10197	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CYSTATHIONINE-BETA-LYASE-MONOMER	MetC	EG10583	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CYSW-MONOMER	sulfate / thiosulfate ABC transporter - membrane subunit	EG10198	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CYTDEAM-MONOMER	CodA	EG11326	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CYTIDEAM-MONOMER	Cdd	EG10137	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
CYTOCHROME-B561-MONOMER	cytochrome b561	EG10172	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
CYTOCHROME-B562-MONOMER	cytochrome b562 (soluble)	EG50008	"[""CCO-PERI-BAC""]"	[]	Localization generated from unambiguous Ecocyc data.
CYTOCHROMEC-MONOMER	formate-dependent nitrite reductase - penta-heme cytochrome c	EG11945	"[""CCO-PERI-BAC""]"	[]	Location information from Han 2011.
CYTOCHROMEC552-MONOMER	formate dependent nitrite reductase - NrfA subunit	EG11781	"[""CCO-PERI-BAC""]"	[]	Location information from Han 2011.
DALADALALIGA-MONOMER	D-alanine-D-alanine ligase A	EG10213	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DALADALALIGB-MONOMER	D-alanine-D-alanine ligase B	EG10214	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DALADEHYDROGA-MONOMER	D-amino acid dehydrogenase	EG11407	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DAPASYN-MONOMER	adenosylmethionine-8-amino-7-oxononanoate aminotransferase monomer	EG10117	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DCTA-MONOMER	C4 dicarboxylate / orotate:H+ symporter	EG20044	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
DCTP-DEAM-MONOMER	Dcd	EG11418	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DCUA-MONOMER	dicarboxylate transporter DcuA	EG11225	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
DCUB-MONOMER	dicarboxylate transporter DcuB	EG10006	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
DCUC-MONOMER	dicarboxylate transporter DcuC	G6347	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
DCUR-MONOMER	DcuR transcriptional activator	G7826	"[""CCO-CYTOSOL""]"	"[""PHOSPHO-DCUR-MONOMER""]"	Location information from Han 2011.
DCUS-MONOMER	DcuS sensory histidine kinase	G7827	"[""CCO-PM-BAC-NEG""]"	"[""PHOSPHO-DCUS-MONOMER""]"	Localization generated from unambiguous Ecocyc data.
DCYSDESULF-MONOMER	D-cysteine desulfhydrase monomer	G7038	"[""CCO-CYTOSOL""]"	[]	Localization generated from unambiguous Ecocyc data.
DEHYDDEOXGALACTKIN-MONOMER	2-dehydro-3-deoxygalactonate kinase	EG20051	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DEHYDDEOXPHOSGALACT-ALDOL-MONOMER	2-oxo-3-deoxygalactonate 6-phosphate aldolase	EG20049	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DEOA-MONOMER	DeoA	EG10219	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DEOD-MONOMER	purine nucleoside phosphorylase	EG10222	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DEOXYGLUCONOKIN-MONOMER	2-keto-3-deoxygluconokinase	EG12253	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DEOXYRIBOSE-P-ALD-MONOMER	deoxyribose-phosphate aldolase	EG10221	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DETHIOBIOTIN-SYN-MONOMER	dethiobiotin synthetase monomer	EG10120	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DGTPTRIPHYDRO-MONOMER	deoxyguanosine triphosphate triphosphohydrolase	EG10225	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DHHB-METHYLTRANSFER-MONOMER	UbiG	EG11143	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DHPDIOXYGEN-MONOMER	3-(2,3-dihydroxyphenyl)propionate dioxygenase monomer	M011	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DIACYLGLYKIN-MONOMER	DgkA	EG10224	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
DIAMINOPIMDECARB-MONOMER	LysA	EG10549	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DIAMINOPIMEPIM-MONOMER	diaminopimelate epimerase	EG10209	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DIENOYLCOAREDUCT-MONOMER	2,4-dienoyl-CoA reductase	G36	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DIHYDRODIPICSYN-MONOMER	DapA	EG10205	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
DIHYDROFOLATEREDUCT-MONOMER	dihydrofolate reductase	EG10326	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DIHYDROOROT-MONOMER	PyrC	EG10806	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DIHYDROOROTOX-MONOMER	dihydroorotate dehydrogenase, type 2	EG10807	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
DIHYDROPICRED-MONOMER	DapB	EG10206	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DIHYDROPTERIREDUCT-MONOMER	NfsB monomer	EG50005	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
DIHYDROXYACIDDEHYDRAT-MONOMER	IlvD	EG10496	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DINF-MONOMER	DinF MATE Transporter	EG11491	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
DIOHBUTANONEPSYN-MONOMER	3,4-dihydroxy-2-butanone 4-phosphate synthase	EG10465	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DISULFOXRED-MONOMER	protein disulfide oxidoreductase	EG11297	"[""CCO-PERI-BAC""]"	"[""MONOMER0-4152""]"	Location information from Lopez Campistrous 2005.
DLACTDEHYDROGFAD-MONOMER	D-lactate dehydrogenase	EG10231	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DLACTDEHYDROGNAD-MONOMER	D-lactate dehydrogenase - fermentative	G592	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DMBPPRIBOSYLTRANS-MONOMER	CobT	EG12151	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DMK-MONOMER	1,4-dihydroxy-2-naphthoate octaprenyltransferase	EG11880	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
DMSA-MONOMER	dimethyl sulfoxide reductase, chain A	EG10232	"[""CCO-PERI-BAC""]"	[]	Location information from Han 2011.
DMSB-MONOMER	dimethyl sulfoxide reductase, chain B	EG10233	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
DMSC-MONOMER	dimethyl sulfoxide reductase, chain C	EG10234	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
DPPA-MONOMER	dipeptide ABC transporter - periplasmic binding protein	EG10248	"[""CCO-PERI-BAC""]"	[]	Location information from Lopez Campistrous 2005.
DPPB-MONOMER	dipeptide ABC transporter - putative membrane subunit	EG12625	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
DPPC-MONOMER	dipeptide ABC transporter - putative membrane subunit	EG12626	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
DPPD-MONOMER	dipeptide ABC transporter - putative ATP binding subunit	EG12627	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DPPF-MONOMER	dipeptide ABC transporter - putative ABC binding subunit	EG12628	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DSBBPROT-MONOMER	DsbBreduced	EG11393	"[""CCO-PM-BAC-NEG""]"	"[""MONOMER0-4142""]"	Location information from Han 2011.
DSBC-MONOMER	DsbCreduced	EG11070	"[""CCO-PERI-BAC""]"	"[""DSBCOX-MONOMER""]"	Location information from Lopez Campistrous 2005.
DSBD-MONOMER	disulfide oxidoreductase DsbD	EG12178	"[""CCO-PM-BAC-NEG""]"	"[""DSBDOXI-MONOMER""]"	Location information from Han 2011.
DSBG-MONOMER	DsbGreduced	G6333	"[""CCO-PERI-BAC""]"	"[""DSBGOXI-MONOMER""]"	Location information from Han 2011.
DSDX-MONOMER	D-serine transporter	EG10250	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
DSERDEAM-MONOMER	D-serine ammonia-lyase	EG10249	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DTDPDEHYDRHAMEPIM-MONOMER	dTDP-4-dehydrorhamnose 3,5-epimerase	EG11979	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
DTDPDEHYRHAMREDUCT-MONOMER	dTDP-4-dehydrorhamnose reductase	EG12411	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DTDPGLUCDEHYDRAT-MONOMER	RmlB	EG12412	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DTDPGLUCDEHYDRAT2-MONOMER	dTDP-glucose 4,6-dehydratase 2	EG11453	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DTDPGLUCOSEPP-MONOMER	dTDP-glucose pyrophosphorylase	EG11978	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DTDPGLUCOSEPP2-MONOMER	dTDP-glucose pyrophosphorylase 2	EG11454	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DTMPKI-MONOMER	dTMP kinase	EG12302	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DUTP-PYROP-MONOMER	Dut	EG10251	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
DXPREDISOM-MONOMER	Dxr	EG12715	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
DXS-MONOMER	Dxs	G6237	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
E1O-MONOMER	subunit of E1(0) component of 2-oxoglutarate dehydrogenase	EG10979	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
E1P-MONOMER	subunit of E1p component of pyruvate dehydrogenase complex	EG10024	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Lopez Campistrous 2005.
E2O-MONOMER	SucB	EG10980	"[""CCO-CYTOSOL""]"	"[""SUCB-DIHYDROLIPOATE"", ""SUCB-S-SUCCINYLDIHYDROLIPOATE"", ""SUCB-LIPOATE""]"	Location information from Lopez Campistrous 2005.
E2P-MONOMER	AceF	EG10025	"[""CCO-CYTOSOL""]"	"[""ACEF-DIHYDROLIPOATE"", ""ACEF-S-ACETYLDIHYDROLIPOATE"", ""ACEF-LIPOATE""]"	Location information from Han 2011.
E3-MONOMER	E3 monomer	EG10543	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
EG10003-MONOMER	predicted inner membrane protein	EG10003	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG10004-MONOMER	Dfp	EG10004	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG10010-MONOMER	RhsE protein in rhs element	EG10010	"[""CCO-OUTER-MEM""]"	[]	Location information from Han 2011.
EG10011-MONOMER	protein that reduces intracellular iron levels under peroxide stress	EG10011	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG10013-MONOMER	murein DD-endopeptidase YebA	EG10013	"[""CCO-EXTRACELLULAR""]"	[]	Location information from Han 2011.
EG10015-MONOMER	transmembrane component of cytoskeleton	EG10015	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG10018-MONOMER	regulator of CsrB and CsrC decay	EG10018	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG10021-MONOMER	P-loop guanosine triphosphatase	EG10021	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG10037-MONOMER	AlkB repair system for alkylated DNA and RNA	EG10037	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG10040-MONOMER	&beta;-lactamase; penicillin resistance	EG10040	"[""CCO-PERI-BAC""]"	[]	Location information from Han 2011.
EG10041-MONOMER	N-acetyl-anhydromuramyl-L-alanine-amidase	EG10041	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG10042-MONOMER	predicted inner membrane protein	EG10042	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG10043-MONOMER	adenosine-3'(2'),5'-bisphosphate nucleotidase	EG10043	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
