Gene names,Protein IDs,num_of_neighbors,aromaticities,instabilities,mass,pI,flexabilities,gravies,seq_len,average_neigh_mass,average_neigh_len,average_neigh_pI,Total_precent_disorder,Total_no_of_disordered_regions_greater_than_30_amino_acids,Total_no_of_disordered_regions_greater_than_50_amino_acids,number_of_disordered_segments,mean_neigh_disorder,helix,turn,sheet,A_NEnd,C_NEnd,D_NEnd,E_NEnd,F_NEnd,G_NEnd,H_NEnd,I_NEnd,K_NEnd,L_NEnd,M_NEnd,N_NEnd,P_NEnd,Q_NEnd,R_NEnd,S_NEnd,T_NEnd,V_NEnd,Y_NEnd,A_NEnd_PC5,C_NEnd_PC5,D_NEnd_PC5,R_NEnd_PC5,T_NEnd_PC5,NM1,NM2,NM3,CM1,is_single_node,gravies_over_node_connectivity,flexibilities_over_node_connectivity,pI_over_node_connectivity,mass_over_node_connectivity,instabilities_over_node_connectivity,Total_precent_disorder_over_node_connectivity,helix_over_node_connectivity,turn_over_node_connectivity,sheet_over_node_connectivity,seq_len_over_node_connectivity,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label,half_life
uxuB,P39160,4,0.069958848,30.67037037,53579.589,5.300354004,0.997082385,-0.140946502,486,32729.63975,293.5,5.32019043,6.584,0,0,2,0.081771721,0.294238683,0.203703704,0.312757202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,-0.0281893,0.199416477,1.060070801,10715.9178,6.134074074,1.3168,0.058847737,0.040740741,0.06255144,97.2,0.20067112,-0.08760336,0.37306955,-0.029944517,-0.042979896,0.044645067,0.39448747,0.2569388,-0.019688848,-0.33230624,0.047880054,0.004311579,-0.08242787,-0.30805823,-0.023007387,-0.084343016,-0.06905678,0.20256525,-0.13079308,0.13960586,0.035318624,-0.054807384,-0.22571069,-0.36965895,0.08968368,-0.24993552,-0.133706,-0.27840215,-0.28142786,-0.3767189,-0.18574028,-0.080937885,-0.026796969,0.16516273,0.23360254,0.19926153,-0.38119242,0.04138513,-0.35589248,0.25596756,0.05595762,-0.15660366,0.35401317,0.11939249,0.09119527,0.05200581,-0.40575305,0.11531145,-0.19950427,0.026977122,0.08384453,0.23973837,-0.09319338,-0.2828953,-0.11743964,0.12853782,0.122993745,0.121835925,0.09864349,-0.03795536,-0.12770098,-0.045716867,0.020543264,0.059714407,-0.014487265,-0.23517162,-0.13295901,-0.083575785,0.2531412,-0.17723463,-0.051561654,-0.090717904,0.21549378,-0.4102873,0.28451148,-0.07786199,-0.13440746,0.22737421,0.18603958,0.07583712,0.017849714,0.22462638,-0.28855288,-0.1644867,0.2652144,0.066905074,-0.04344734,-0.20481634,-0.008462828,-0.029699316,-0.058262493,0.42449495,-0.005223553,0.015313317,0.32876024,0.3353305,0.1765784,0.1411272,-0.30166918,-0.04601497,-0.008921798,-0.33983868,-0.09883396,0.030427808,0.030704606,0.1992161,-0.2218361,0.073384665,0.29983416,-0.10933454,-0.11102242,0.23938881,0.143793,-0.2000395,0.03386868,-0.22703949,0.09028761,0.03280259,-0.18250552,-0.103675336,0.011062018,0.1686432,0.005404087,0.2662102,-0.38775834,0.24608025,-0.25486892,-0.18694323,2,inf
ggt,P18956,25,0.074137931,28.07484483,61767.2137,5.382019043,1.00498059,-0.220344828,580,66008.22541,596.56,5.506374512,16.89,1,0,5,0.081802333,0.274137931,0.268965517,0.265517241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,-0.008474801,0.0386531,0.207000732,2375.662065,1.079801724,0.649615385,0.010543767,0.010344828,0.010212202,22.30769231,-0.019899897,0.31484592,0.20586695,0.33032164,0.16808958,0.10202414,0.1282419,-0.11279393,-0.07894614,0.18762377,0.08598659,0.14719185,0.010083634,-0.04547874,-0.012123916,-0.16227567,-0.041508216,0.33468828,-0.24563015,0.023708118,-0.14788166,0.1140003,-0.21323027,-0.38148242,-0.07177895,-0.09041786,-0.27806985,-0.19007479,-0.01949341,-0.13923572,-0.11616503,-0.049356423,-0.08924795,0.4523855,-0.09990708,0.08451816,0.4563207,-0.012067294,0.30065426,0.06364699,0.36652443,0.34856206,0.066807024,-0.045946877,0.1969384,-0.02342761,-0.45905262,-0.25034305,0.23693156,-0.096003376,0.3674627,-0.19654392,-0.09534517,-0.024847968,0.22763613,0.26902184,-0.07778813,0.24438168,0.10007608,-0.04168143,0.08676313,-0.049149007,-0.16877636,-0.09890509,0.10899409,0.22965337,0.18915044,-0.2380357,-0.10992549,0.19183223,0.16832978,0.36190093,0.10475662,-0.24965754,0.068977065,-0.34176654,0.01811932,-0.11068639,-0.09780803,-0.24628675,0.04338208,-0.20984201,-0.119785614,-0.016666941,0.17362289,-0.2660641,-0.16220804,0.059520185,-0.16761024,0.24456453,0.21787181,-0.12331524,0.39626426,0.04765704,0.2679988,0.26418546,0.27019793,0.11404665,-0.10132304,0.030712806,-0.002447926,-0.1751265,0.0985225,0.034718048,-0.118860684,-0.10804367,0.13397382,-0.11477025,0.23714867,-0.15628222,0.07439371,0.023282215,0.04952653,-0.17861433,-0.23413724,0.2394951,-0.17880128,0.009286275,0.078915864,-0.26819736,0.16174982,0.09007966,0.26707715,0.26562762,0.17020021,0.07833469,0.24237975,0.10870594,1,65.37740786
aroE,P15770,42,0.077205882,33.64966912,29413.2785,5.34942627,0.995397972,0.087867647,272,55364.85995,503.5714286,5.707095192,8.823,0,0,3,0.081843972,0.319852941,0.242647059,0.319852941,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0.002043434,0.02314879,0.124405262,684.0297326,0.782550445,0.205186047,0.00743844,0.005642955,0.00743844,6.325581395,0.061625637,0.04207597,0.4192359,0.14275293,0.24837433,0.04231468,0.18945718,0.018114155,-0.09730572,0.029668095,0.3629607,-0.17432986,-0.2125683,-0.021857468,0.33370012,-0.12290742,0.10356037,0.10364473,-0.028590282,0.047729153,0.03211878,-0.07950827,-0.03241893,0.1392208,-0.07287431,-0.3964052,-0.2856119,0.010549092,-0.35299844,-0.30872127,-0.031225756,-0.19207586,-0.1555355,0.31361178,0.07030441,0.12494986,0.083060764,-0.132876,0.037430666,0.33316293,0.012335073,-0.23951612,0.004146933,-0.28185788,0.10976156,0.09369862,-0.049091958,-0.008247554,-0.01002485,-0.21156119,0.10684303,0.026007231,-0.06663865,-0.21771269,0.12101989,0.1430268,0.004432299,0.08918478,0.123422675,-0.018030472,0.12424229,-0.06276903,-0.027868567,-0.13089822,0.117303744,0.09128927,-0.19922134,-0.22707893,0.009191812,0.12873146,0.07972961,-0.16586533,0.24690674,-0.41104317,-0.071440816,-0.10231229,0.042289983,0.1506054,-0.012198048,-0.026363587,0.2883155,0.1491189,-0.12982708,0.23106225,0.3051948,0.2709558,0.09665811,-0.18277961,0.15887088,-0.005694303,-0.17422113,0.096649505,0.26489165,0.16196734,0.064486235,0.33956057,0.044292524,0.10542713,-0.059013635,0.14127114,-0.34733924,0.202563,-0.13004473,0.03955243,0.114401534,-0.074658655,-0.05980739,-0.04373798,-0.01971525,-0.34956095,-0.12342297,0.44248375,0.35939327,-0.5264052,-0.3097621,0.017629864,-0.055566486,0.020506995,0.19849348,-0.17198846,-0.027942974,0.35333323,0.25057828,-0.10851098,0.000413574,0.18171288,-0.015281879,0.13284412,2,304.3593555
purE,P0AG18,51,0.047337278,24.01952663,17780.1078,6.038391113,0.996732366,0.086390533,169,53603.79739,487.2941176,5.531982422,25.44,1,0,2,0.08184452,0.278106509,0.24260355,0.331360947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.001661356,0.01916793,0.116122906,341.92515,0.461913974,0.489230769,0.005348202,0.004665453,0.006372326,3.25,0.25910318,0.08907102,0.31970918,0.18319672,0.20169213,-0.03465193,0.12741575,0.061465997,-0.17963731,0.10624157,0.3384678,0.06139596,0.024568003,-0.19917913,0.26642624,-0.15517418,-0.03933609,-0.06298598,-0.18920666,0.11930522,-0.02323572,0.07556059,-0.11026519,-0.19975036,0.000230276,-0.027079318,-0.10744841,-0.23712842,-0.10090286,-0.20832172,0.07889052,-0.14052613,-0.17551509,0.30349568,-0.048548173,-0.013852293,0.41518974,-0.2831277,0.14969714,0.18847677,-0.023437,-0.16225813,0.072478145,-0.17855147,0.070824705,-0.2862657,-0.12778796,-0.11635207,0.124019064,-0.06811639,0.09673957,-0.059931513,0.005323253,0.03226074,-0.0738201,0.09456092,0.13849562,0.4881425,0.19134252,-0.06733373,0.11427562,0.21463777,-0.09682263,-0.17524381,-0.06839904,0.22958586,-0.17402814,-0.1582129,0.12938027,0.018341018,0.3220013,-0.18659687,0.28363824,-0.37948814,-0.11867419,-0.097804986,0.23513232,-0.00742875,-0.058984518,-0.32616502,-0.07916827,-0.019521197,-0.06378113,0.2027009,0.15007758,-0.08710058,0.07772464,-0.12222376,-0.06524251,-0.11272508,0.0099314,-0.054682728,0.07335552,0.05103193,0.13723288,0.07302025,0.06456486,0.19507498,-0.021447526,-0.18402898,-0.2372053,0.06864416,-0.033192184,-0.065135926,0.20249672,-0.05865055,0.056081925,-0.11413844,0.12376287,-0.17493016,-0.106410876,0.40920678,0.21248555,-0.11111623,-0.28950697,-0.051143114,-0.09088293,0.06978665,0.10032044,-0.14958708,-0.09635361,0.19649532,0.2657368,-0.003694764,-0.11604534,0.4384407,0.033991516,0.053079516,2,778.368972
fumC,P05042,64,0.042826552,38.14068522,50488.3345,6.122497559,1.000371517,-0.133190578,467,59266.5648,539.375,5.584677696,8.779,0,0,3,0.082039397,0.263383298,0.229122056,0.34261242,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-0.002049086,0.015390331,0.09419227,776.7436077,0.586779773,0.135061538,0.004052051,0.003524955,0.00527096,7.184615385,-0.001505213,0.064639606,0.20684221,0.14406434,0.17729321,0.08789046,0.07200074,0.23323,0.20958428,0.116589114,-0.055493057,0.19888781,-0.038411792,0.06372648,0.3455255,0.045931537,-0.1584708,-0.00568614,-0.14536147,-0.039703324,0.057545263,0.002399836,0.08760422,0.000205475,0.04546456,-0.17010924,-0.15673365,-0.002115796,-0.1815497,-0.20101555,0.07920561,-0.2070455,-0.117889404,0.26203698,0.1830572,-0.089166686,0.022369197,-0.08046539,-0.02556642,0.14830981,0.17580773,0.006544134,0.2612759,0.08834058,0.24238713,-0.03567547,-0.2563419,-0.07381095,-0.000897592,0.111292556,0.18382215,-0.11220768,-0.18022345,-0.23960878,0.07318037,0.16352601,-0.115200885,0.058095712,-0.007898007,-0.16772708,0.09358259,-0.14981596,-0.19759189,-0.04838998,-0.016607558,0.09262279,-0.13858564,-0.23138769,-0.10888934,0.033859845,0.05773959,0.03316794,0.2960499,-0.43574315,0.06593226,-0.31206968,0.07349125,-0.060242157,-0.08416467,-0.19105405,-0.00403357,0.007522742,-0.15795913,-0.09899618,-0.037308242,0.06029752,0.07706089,-0.007385401,-0.0830932,-0.10198507,-0.1260715,0.16132575,0.33098686,0.2022939,0.3992124,0.28601387,0.08499583,0.12861182,-0.07768932,-0.02097793,-0.2983509,0.027652625,0.18225949,0.19521001,0.03405227,-0.23840979,-0.13758542,-0.38263643,0.48365763,-0.26003024,0.06938949,0.21046612,0.083761886,-0.11482658,0.045425307,0.030640576,-0.060258,-0.016137483,-0.02215035,-0.12247642,0.05063724,0.5968899,0.15111353,0.08494232,-0.2767541,-0.018246327,0.12594232,0.12851375,1,67.45790916
fdhE,P13024,6,0.074433657,41.57281553,34746.3359,5.03314209,1.001154683,-0.288673139,309,58453.78288,532.1666667,6.10534668,14.56,0,0,3,0.082054494,0.28802589,0.203883495,0.346278317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.04123902,0.143022098,0.719020299,4963.762271,5.938973648,2.08,0.041146556,0.029126214,0.049468331,44.14285714,-0.12885945,0.27251175,0.22057061,-0.3472259,-0.109857515,0.008302471,0.16550767,-0.16192408,-0.05363686,-0.00063519,0.082898825,0.19423081,0.009073787,-0.017623967,-0.14218558,0.015800765,-0.05253851,0.15269,-0.08502296,-0.07853679,0.040335827,-0.03124426,-0.08320137,0.024020556,0.10679032,-0.093980186,0.049445663,-0.22030428,-0.23754886,-0.076727316,-0.22222759,0.002958457,0.0752391,0.15385345,0.07911819,0.19562688,-0.09030736,-0.034371447,0.2691552,0.26505843,-0.11677681,-0.055860654,0.14114958,-0.18973556,0.079697914,-0.058392137,-0.20051071,-0.20884603,-0.06568451,-0.03975734,0.27809384,0.050615568,0.0840825,-0.079454295,0.04516614,-0.087634906,0.15409616,0.036598846,-0.02725558,0.06706002,-0.034248546,0.05009249,0.20912038,-0.0805415,-0.10048932,-0.2529176,-0.32024664,0.04683651,-0.0581295,0.0672684,0.02830985,-0.04601289,0.049861293,0.066446066,0.095775925,0.0567446,0.14223206,-0.056170657,-0.30667,-0.3745448,-0.02363847,-0.14135446,-0.11897139,0.026822194,0.014556844,-0.010967937,0.13920297,-0.03507376,0.02216517,0.17837688,0.001895385,-0.07724,0.20251325,0.07216707,-0.04380216,0.35912895,0.28200692,0.19689484,-0.0406575,-0.28521943,0.0032546,-0.18490474,-0.2859005,0.16582605,0.2051017,0.21330367,0.012376645,0.05787294,0.37811032,-0.1577074,-0.28109965,0.20299704,0.1793154,-0.45007086,-0.28180236,0.21380366,-0.19649184,-0.0536509,0.17370354,-0.39574006,0.17805636,0.29753995,0.035520785,0.36842427,-0.17056833,0.07354337,0.08112469,0.095319524,2,439.6446411
cysJ,P38038,16,0.083472454,38.23622705,66268.9886,4.91973877,1.001616303,-0.255759599,599,62530.35006,567.0625,6.234550476,7.345,0,0,4,0.08211176,0.305509182,0.203672788,0.315525876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,-0.015044682,0.058918606,0.289396398,3898.1758,2.249189826,0.432058824,0.017971128,0.011980752,0.018560346,35.23529412,0.042571805,0.13660455,0.17948227,0.005348094,-0.050160185,-0.15913309,0.4248857,0.025414502,-0.019919872,-0.16821203,0.3208685,0.38593978,0.100588344,-0.114751354,-0.21469867,-0.32451367,-0.054857463,0.45579603,-0.20521037,0.08562481,0.22395024,-0.12696527,-0.1448173,0.1695419,-0.21937141,-0.07264111,0.16448396,-0.43073463,-0.33249375,-0.1404144,-0.124583855,-0.026567744,-0.032704078,0.21470505,0.072129846,0.06799746,0.025366474,-0.060476895,0.32597008,0.54881305,0.045998435,-0.29978693,0.3095269,-0.2614942,0.13171956,-0.23982422,-0.23356888,-0.47382477,0.029703796,-0.10818163,0.4687514,-0.21458106,-0.035765316,-0.12570229,0.12613267,-0.14810014,0.23528264,0.30808622,-0.07737958,0.09984921,-0.16971305,-0.08803103,-0.0505309,-0.30226237,-7.45706E-05,-0.13616383,-0.3338565,-0.005190845,-0.06379367,0.09740708,-0.00292758,0.2620505,0.013076386,0.06526006,0.3031734,0.28861278,0.20175445,-0.006647492,-0.5494708,0.10022546,0.29436827,-0.22425875,-0.24992053,0.20109761,-0.009223417,-0.05969181,-0.063431844,-0.12399153,-0.04656829,0.21980813,0.34803838,-0.14953364,0.35410145,0.21511,0.08524184,0.1605387,0.36459512,0.37359193,-0.14962873,-0.4197779,0.049637254,-0.21251391,-0.04489546,0.20797624,-0.047609966,0.17047071,-0.20680028,-0.05315029,0.31851074,-0.08296882,-0.19547951,0.12441767,0.2873047,-0.34691936,-0.1488769,0.18219446,-0.400373,-0.14280939,0.29203135,-0.10171954,0.3030758,0.37350005,0.42365003,0.072781935,0.11543869,0.20201743,0.43133786,0.1080742,2,14.90292497
gutQ,P17115,40,0.034267913,45.46327103,34031.0703,5.919494629,0.997449061,0.143613707,321,57547.15442,522.2,5.986257935,7.476,0,0,3,0.082152432,0.280373832,0.211838006,0.348909657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.003502773,0.024328026,0.144377918,830.0261049,1.108860269,0.182341463,0.006838386,0.005166781,0.008509992,7.829268293,0.018996771,-0.04613886,0.31095305,0.13853559,0.18213983,0.074935734,0.24946022,0.23715192,0.050990965,0.0669579,0.020474494,0.19749713,0.05569069,-0.040894583,-0.007403486,-0.016977392,0.12211853,0.03628181,-0.12592717,0.058072437,0.07913622,0.28802133,-0.09675168,-0.2466948,-0.4683433,-0.14462902,-0.08188985,-0.2449975,0.006082024,-0.20352098,-0.065857515,-0.05634002,0.04597291,0.28499073,0.15192257,0.08147728,0.2585596,-0.1378424,-0.018480163,0.3945716,0.25525418,-0.106885076,-0.006962505,-0.053944733,0.036402393,-0.49514788,-0.17171709,0.11067473,0.09192211,-0.124487594,0.22457743,0.1508445,-0.27596647,0.18877664,-0.053146645,0.1406639,0.20555845,0.3593985,0.34518597,-0.2731741,0.04342003,0.38870108,-0.3768949,0.040453903,-0.188268,-0.034974024,-0.07842017,-0.26615024,0.09550256,-0.055596374,0.14597575,0.018018242,0.4575724,-0.13828775,-0.23917907,-0.1467955,0.09588479,0.31152067,-0.115003005,-0.23702548,-0.12942334,-0.095946744,-0.12531348,0.19067667,0.16262835,0.16872154,0.31743094,-0.015510465,0.07685201,0.08705325,0.19227682,0.10012853,0.21139176,0.178454,0.1066056,-0.01605623,0.07905563,-0.07997941,-0.16835035,-0.19535804,0.13840419,0.07750254,-0.054813594,0.34174782,-0.018030753,-0.09466298,0.013305041,-0.18828496,0.052090097,-0.3614302,-0.029744377,0.3312523,0.36565152,-0.18734781,-0.1845574,-0.04529185,-0.019363312,0.003884355,-0.029782709,-0.046670735,0.07249568,-0.12409678,-0.050064437,-0.04347035,0.02222501,0.22404031,-0.16688554,0.030756658,2,305.8633329
dapB,P04036,35,0.051282051,22,28756.2878,5.445983887,0.998597267,0.019413919,273,55323.98723,504.0857143,5.665834263,30.03,1,1,3,0.082185569,0.267399267,0.201465201,0.326007326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.000539276,0.027738813,0.15127733,798.7857722,0.611111111,0.834166667,0.007427757,0.005596256,0.009055759,7.583333333,0.14366898,0.047354642,0.13558705,0.29718053,0.10499015,-0.22486658,-0.07957807,0.20567784,-0.09170515,0.11306018,0.004275808,-0.21239857,-0.044236016,-0.000892644,0.17493977,0.000207799,-0.21316761,0.1890512,-0.08417757,0.054310635,-0.035404537,-0.1184797,0.02297236,0.000880401,-0.09425591,-0.1745601,0.07383592,-0.16318524,-0.15975851,-0.34001324,0.03459778,-0.050842665,-0.081897184,0.086951196,0.117752396,-0.002328005,0.2567285,-0.121192016,0.059442863,0.18068224,0.05816827,-0.08293459,-0.03535606,-0.067578085,0.13576224,-0.015312364,-0.19665903,0.054360356,0.07672472,0.040766053,0.20507748,-0.2242136,0.04052028,0.03817739,-0.029626403,0.02581428,0.14731221,0.18583505,0.009681068,-0.083742484,0.23134434,-0.003711789,-0.14142941,-0.07738647,0.022584643,0.18308733,-0.083942354,-0.32269046,-0.005211408,-0.02014244,-0.045852892,-0.15144087,0.41802984,-0.3722348,-0.20716858,-0.23296668,0.260183,0.068567336,-0.10470583,-0.034688465,0.06426441,-0.028214142,-0.3047071,0.012068218,0.16475509,0.11038264,-0.13937171,-0.15993114,0.19758342,-0.003974764,-0.15439408,0.014052586,0.23662956,0.3877553,0.13208857,0.39518723,0.14516717,-0.11648252,-0.29933888,-0.23699889,-0.21307816,0.09543384,0.08462461,-0.013757157,-0.034250423,-0.18639302,-0.058448534,-0.28011608,0.29634374,-0.014712838,-0.05571281,0.23275894,0.2466977,-0.13497345,-0.1604183,-0.07977834,-0.22657204,0.02768957,0.025542472,0.03677926,-0.03762856,0.18440796,0.11656552,-0.44090655,0.007785807,0.07988527,0.30383855,0.1469428,0,127.0850947
ispA,P22939,22,0.046822742,44.23010033,32159.262,5.272888184,0.999493966,-0.121070234,299,59257.18176,535.7272727,6.054754084,24.41,1,0,3,0.082470728,0.274247492,0.18729097,0.334448161,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.005263923,0.043456259,0.229256008,1398.228783,1.923047841,1.061304348,0.011923804,0.008143086,0.014541224,13,-0.18920796,-0.025000181,0.10353336,0.10801891,0.19957581,0.06832326,-0.035200037,-0.07754989,-0.06556792,0.35697994,0.31352457,-0.012807277,-0.006647324,-0.02864374,0.2547172,-0.120162986,-0.060705993,0.17119323,-0.33800712,0.033785265,0.01365162,-0.07355145,-0.42395377,-0.16159122,-0.007421917,-0.23341046,0.09068051,-0.084380485,0.119810686,-0.37511453,0.2854099,-0.03677176,-0.0374981,0.11405184,-0.025628276,-0.05092969,0.14311098,-0.13112217,0.32194337,0.19884214,-0.19599822,0.15737696,-0.25749213,-0.14498612,-0.03806332,-0.19210032,-0.093413845,0.13215649,0.011676229,-0.08648725,-0.071640015,0.20576045,-0.001638094,0.28232574,-0.10708913,-0.060009394,0.39657104,0.023329485,0.110233955,0.24622138,-0.011388847,0.39936182,-0.01587191,-0.2677171,-0.20118414,-0.17152296,-0.056932062,-0.16258146,-0.07638961,0.15986936,0.06764929,-0.041604888,0.3895395,-0.33982697,-0.09607652,-0.073786795,0.51155263,-0.06451583,-0.1600728,-0.45939693,-0.09559047,-0.17103532,0.11263608,0.1857398,0.04580258,-0.0921704,-0.20724468,-0.11810731,0.08003697,0.10720714,-0.3925981,-0.034317482,0.20265245,0.0998082,-0.13694671,0.07908211,0.30707273,-0.10835929,-0.026627468,-0.17342782,0.091143474,0.19004628,0.11591821,0.044735104,-0.24484883,-0.05691116,-0.118140474,-0.12997347,0.37326643,0.17221795,0.07203086,0.253318,0.28092748,-0.3666196,-0.25092894,0.36744553,0.063718155,-0.08538241,-0.06452591,-0.2383357,0.14078495,0.1880534,0.17001641,0.03677323,-0.091415465,0.14680214,0.1378891,-0.048894286,0,216.7772233
pyrE,P0A7E3,44,0.093896714,22.75967136,23566.7061,5.333435059,0.998388772,-0.057746479,213,46810.12563,423.5454545,5.832734541,14.08,0,0,4,0.08247478,0.328638498,0.187793427,0.323943662,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.001283255,0.022186417,0.118520779,523.70458,0.505770475,0.312888889,0.007303078,0.004173187,0.007198748,4.733333333,0.102812216,0.018532047,0.21805665,0.17437135,0.21856731,-0.0839478,0.006196689,-0.000343866,-0.054820903,-0.033214126,0.26519477,0.19783208,0.10160601,-0.1653773,0.324063,-0.18269482,-0.058735415,0.01228567,-0.14562656,0.23725277,0.06354962,0.016033974,-0.11237612,-0.29160258,0.3083927,0.10158485,0.09337339,-0.3455903,-0.10425498,-0.3404424,0.13572137,-0.22252677,-0.1715319,0.076332316,0.05693953,-0.05696894,0.3642698,-0.26382443,-0.08799131,0.06463929,0.039558437,-0.17303422,0.1524202,-0.27332193,-0.13484527,-0.19454733,-0.014296955,-0.061400216,0.14487322,-0.001049452,0.18882787,0.06285442,0.031366978,0.068757474,-0.1903759,0.08141685,0.15126356,0.45947897,0.048784833,-0.056267735,0.10301587,0.26282123,-0.057490315,-0.15417948,-0.13841493,0.13969934,-0.19134854,-0.26461312,0.2230733,-0.21250512,0.23760611,0.012630043,0.2402625,-0.30345255,-0.048488446,-0.22370635,0.22103867,-0.093656376,0.24134143,-0.3520001,0.034311123,0.0733934,-0.020394115,0.17836477,0.19678333,-0.24217695,-0.1320698,0.01679238,-0.014305132,-0.25781038,0.060322475,-0.04293998,0.110782124,0.22536199,0.15635,-0.027113365,0.10681502,0.1875775,0.039181378,-0.26908508,-0.0597236,-0.16645253,0.13153198,-0.08715756,0.09903956,-0.08150116,-0.09991216,-0.12565148,0.22574663,-0.15689336,-0.083817035,0.20439696,0.018465718,-0.028034676,-0.17592615,-0.18931001,0.10840399,0.1388973,0.114119574,-0.31377167,-0.0434549,0.09234312,0.4160849,-0.00742137,-0.039537054,0.39522603,0.30885237,-0.058858942,2,inf
gloA,P0AC81,27,0.088888889,33.45933333,14919.6687,4.950622559,1.004033825,-0.345925926,135,51293.6222,468.7407407,5.71166314,19.25,0,0,3,0.082490518,0.311111111,0.222222222,0.296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.012354497,0.035858351,0.176807949,532.8453107,1.19497619,0.6875,0.011111111,0.007936508,0.010582011,4.821428571,-0.03118919,-0.079679705,0.2132593,0.342829,-0.054169178,0.3312876,0.45413524,-0.085333474,-0.16225167,0.066946775,0.25240985,-0.019721294,-0.11015078,-0.26704246,0.07354966,-0.27029812,0.1360083,0.51765597,-0.31814975,0.11172454,-0.10458713,-0.2309345,0.09966581,-0.21620102,-0.020073911,-0.33096904,-0.001112818,-0.009128756,-0.11608669,-0.25664538,-0.36650252,0.051131494,-0.02930403,0.23087606,0.25502896,0.07403721,-0.0730715,0.17234565,-0.3854096,0.12207718,0.029306637,-0.1646215,0.06457762,-0.081131145,0.14042866,0.10021894,-0.29431278,-0.082562275,-0.22166952,0.09721347,0.15579852,0.060316592,-0.08909107,-0.36560357,0.2586141,-0.21695983,0.4064517,0.10962905,-0.008578069,0.3108067,0.13574725,0.055334926,-0.20471747,-0.033854164,0.093470395,-0.34424198,0.21772972,-0.23246618,-0.18388826,0.24593768,-0.15415117,0.04732785,0.1437491,-0.21985018,0.25659645,-0.032712605,-0.079525605,-0.11393122,-0.03182434,-0.22035584,0.22881481,0.13903204,-0.12189211,0.16851789,0.124058545,0.019782206,-0.072846495,-0.1996029,-0.099887,0.112045914,0.17731538,0.0628853,0.1499389,0.15117684,0.37421623,0.23774438,0.16629452,0.16766627,-0.1751407,0.11988413,-0.17329377,-0.008649479,0.26956534,-0.28905883,-0.13654894,-0.02856863,-0.1981025,-0.036129598,0.42538214,-0.04471992,0.005640296,0.15491173,-0.000554145,-0.254937,0.2229317,0.009440089,-0.219044,-0.04703502,0.22216798,-0.4058052,-0.15953125,0.112486474,0.19635375,-0.017102921,-0.000827434,0.002575707,-0.23980726,-0.16827215,2,inf
